ts_micro,frame,wheel
1464650074052581,113,0.5
1464650074085914,114,0.5
1464650074119247,115,0.5
1464650074152581,116,0.5
1464650074185914,117,0.5
1464650074219247,118,0.5
1464650074252581,119,0.5
1464650074285914,120,0.5
1464650074319247,121,0.5
1464650074352581,122,0.5
1464650074385914,123,0.5
1464650074419247,124,0.5
1464650074452581,125,0.5
1464650074485914,126,0.5
1464650074519247,127,0.5
1464650074552581,128,0.5
1464650074585914,129,0.5
1464650074619247,130,0.5
1464650074652581,131,0.5
1464650074685914,132,0.5
1464650074719247,133,0.5
1464650074752581,134,0.5
1464650074785914,135,0.5
1464650074819247,136,0.5
1464650074852581,137,0.5
1464650074885914,138,0.5
1464650074919247,139,0.5
1464650074952581,140,0.5
1464650074985914,141,0.5
1464650075019247,142,0.5
1464650075052581,143,0.5
1464650075085914,144,0.5
1464650075119247,145,0.5
1464650075152581,146,0.5
1464650075185914,147,0.5
1464650075219247,148,0.5
1464650075252581,149,0.5
1464650075285914,150,0.5
1464650075319247,151,0.5
1464650075352581,152,0.5
1464650075385914,153,0.5
1464650075419247,154,0.5
1464650075452581,155,0.5
1464650075485914,156,0.5
1464650075519247,157,0.5
1464650075552581,158,0.5
1464650075585914,159,0.5
1464650075619247,160,0.5
1464650075652581,161,0.5
1464650075685914,162,0.5
1464650075719247,163,0.5
1464650075752581,164,0.5
1464650075785914,165,0.5
1464650075819247,166,0.5
1464650075852581,167,0.5
1464650075885914,168,0.5
1464650075919247,169,0.5
1464650075952581,170,0.5
1464650075985914,171,0.5
1464650076019247,172,0.5
1464650076052581,173,0.5
1464650076085914,174,0.5
1464650076119247,175,0.5
1464650076152581,176,0.5
1464650076185914,177,0.5
1464650076219247,178,0.5
1464650076252581,179,0.5
1464650076285914,180,0.5
1464650076319247,181,0.5
1464650076352581,182,0.5
1464650076385914,183,0.5
1464650076419247,184,0.5
1464650076452581,185,0.5
1464650076485914,186,0.5
1464650076519247,187,0.5
1464650076552581,188,0.5
1464650076585914,189,0.5
1464650076619247,190,0.5
1464650076652581,191,0.5
1464650076685914,192,0.5
1464650076719247,193,0.5
1464650076752581,194,0.5
1464650076785914,195,0
1464650076819247,196,0
1464650076852581,197,0
1464650076885914,198,0
1464650076919247,199,0
1464650076952581,200,0
1464650076985914,201,0
1464650077019247,202,0
1464650077052581,203,0
1464650077085914,204,0
1464650077119247,205,0
1464650077152581,206,0
1464650077185914,207,0
1464650077219247,208,0
1464650077252581,209,0
1464650077285914,210,0
1464650077319247,211,0
1464650077352581,212,0
1464650077385914,213,0
1464650077419247,214,0
1464650077452581,215,0
1464650077485914,216,0
1464650077519247,217,0
1464650077552581,218,0
1464650077585914,219,0
1464650077619247,220,0
1464650077652581,221,0
1464650077685914,222,0.5
1464650077719247,223,0.5
1464650077752581,224,0.5
1464650077785914,225,0.5
1464650077819247,226,0.5
1464650077852581,227,0.5
1464650077885914,228,0.5
1464650077919247,229,0.5
1464650077952581,230,0.5
1464650077985914,231,0.5
1464650078019247,232,0.5
1464650078052581,233,0.5
1464650078085914,234,0.5
1464650078119247,235,0.5
1464650078152581,236,0.5
1464650078185914,237,0.5
1464650078219247,238,0.5
1464650078252581,239,0.5
1464650078285914,240,0.5
1464650078319247,241,0.5
1464650078352581,242,0.5
1464650078385914,243,0.5
1464650078419247,244,0.5
1464650078452581,245,0.5
1464650078485914,246,0.5
1464650078519247,247,0.5
1464650078552581,248,0.5
1464650078585914,249,0.5
1464650078619247,250,0.5
1464650078652581,251,0.5
1464650078685914,252,0.5
1464650078719247,253,0.5
1464650078752581,254,0.5
1464650078785914,255,0.5
1464650078819247,256,0.5
1464650078852581,257,0.5
1464650078885914,258,0.5
1464650078919247,259,0.5
1464650078952581,260,0.5
1464650078985914,261,0.5
1464650079019247,262,0.5
1464650079052581,263,0.5
1464650079085914,264,0.5
1464650079119247,265,0.5
1464650079152581,266,0.5
1464650079185914,267,0.5
1464650079219247,268,0.5
1464650079252581,269,0.5
1464650079285914,270,0.5
1464650079319247,271,0.5
1464650079352581,272,0.5
1464650079385914,273,0.5
1464650079419247,274,0.5
1464650079452581,275,0.5
1464650079485914,276,0.5
1464650079519247,277,0.5
1464650079552581,278,0.5
1464650079585914,279,0.5
1464650079619247,280,0.5
1464650079652581,281,0.5
1464650079685914,282,0.5
1464650079719247,283,0.5
1464650079752581,284,0.5
1464650079785914,285,0.5
1464650079819247,286,0.5
1464650079852581,287,0.5
1464650079885914,288,0.5
1464650079919247,289,0.5
1464650079952581,290,0.5
1464650079985914,291,0.5
1464650080019247,292,0.5
1464650080052581,293,0.5
1464650080085914,294,0.5
1464650080119247,295,0.5
1464650080152581,296,0.5
1464650080185914,297,0.5
1464650080219247,298,0.5
1464650080252581,299,0.5
1464650080285914,300,0.5
1464650080319247,301,0.5
1464650080352581,302,0.5
1464650080385914,303,0.5
1464650080419247,304,0.5
1464650080452581,305,0.5
1464650080485914,306,1
1464650080519247,307,1
1464650080552581,308,1
1464650080585914,309,1
1464650080619247,310,1
1464650080652581,311,1
1464650080685914,312,1
1464650080719247,313,1
1464650080752581,314,1
1464650080785914,315,1
1464650080819247,316,1
1464650080852581,317,1
1464650080885914,318,1
1464650080919247,319,1
1464650080952581,320,1
1464650080985914,321,1
1464650081019247,322,1
1464650081052581,323,1
1464650081085914,324,1
1464650081119247,325,1
1464650081152581,326,1
1464650081185914,327,1
1464650081219247,328,1
1464650081252581,329,1
1464650081285914,330,1
1464650081319247,331,1
1464650081352581,332,1
1464650081385914,333,1
1464650081419247,334,1
1464650081452581,335,1
1464650081485914,336,1
1464650081519247,337,1
1464650081552581,338,1
1464650081585914,339,1
1464650081619247,340,0.5
1464650081652581,341,0.5
1464650081685914,342,0.5
1464650081719247,343,0.5
1464650081752581,344,0.5
1464650081785914,345,0.5
1464650081819247,346,0.5
1464650081852581,347,0.5
1464650081885914,348,0.5
1464650081919247,349,0.5
1464650081952581,350,0.5
1464650081985914,351,0.5
1464650082019247,352,0.5
1464650082052581,353,0.5
1464650082085914,354,0.5
1464650082119247,355,0
1464650082152581,356,0
1464650082185914,357,0
1464650082219247,358,0
1464650082252581,359,0
1464650082285914,360,0
1464650082319247,361,0
1464650082352581,362,0
1464650082385914,363,0
1464650082419247,364,0
1464650082452581,365,0
1464650082485914,366,0
1464650082519247,367,0
1464650082552581,368,0
1464650082585914,369,0
1464650082619247,370,0
1464650082652581,371,0
1464650082685914,372,0
1464650082719247,373,0.5
1464650082752581,374,0.5
1464650082785914,375,0.5
1464650082819247,376,0.5
1464650082852581,377,0.5
1464650082885914,378,0.5
1464650082919247,379,0.5
1464650082952581,380,0.5
1464650082985914,381,0.5
1464650083019247,382,0.5
1464650083052581,383,0.5
1464650083085914,384,0.5
1464650083119247,385,0.5
1464650083152581,386,0.5
1464650083185914,387,0.5
1464650083219247,388,0.5
1464650083252581,389,0.5
1464650083285914,390,0.5
1464650083319247,391,0
1464650083352581,392,0
1464650083385914,393,0
1464650083419247,394,-0.5
1464650083452581,395,-0.5
1464650083485914,396,-0.5
1464650083519247,397,-0.5
1464650083552581,398,-0.5
1464650083585914,399,-0.5
1464650083619247,400,-0.5
1464650083652581,401,-0.5
1464650083685914,402,-0.5
1464650083719247,403,-0.5
1464650083752581,404,-0.5
1464650083785914,405,-0.5
1464650083819247,406,-0.5
1464650083852581,407,-0.5
1464650083885914,408,-0.5
1464650083919247,409,-0.5
1464650083952581,410,-0.5
1464650083985914,411,-0.5
1464650084019247,412,-0.5
1464650084052581,413,-0.5
1464650084085914,414,-0.5
1464650084119247,415,-0.5
1464650084152581,416,-0.5
1464650084185914,417,-0.5
1464650084219247,418,-0.5
1464650084252581,419,-0.5
1464650084285914,420,-0.5
1464650084319247,421,0
1464650084352581,422,0
1464650084385914,423,0
1464650084419247,424,0.5
1464650084452581,425,0.5
1464650084485914,426,0.5
1464650084519247,427,1
1464650084552581,428,1
1464650084585914,429,1
1464650084619247,430,1
1464650084652581,431,1
1464650084685914,432,1
1464650084719247,433,1
1464650084752581,434,1
1464650084785914,435,1
1464650084819247,436,1
1464650084852581,437,1
1464650084885914,438,1
1464650084919247,439,1
1464650084952581,440,1
1464650084985914,441,1
1464650085019247,442,1
1464650085052581,443,1
1464650085085914,444,1
1464650085119247,445,1
1464650085152581,446,1
1464650085185914,447,1
1464650085219247,448,1
1464650085252581,449,1
1464650085285914,450,1
1464650085319247,451,1
1464650085352581,452,1
1464650085385914,453,1
1464650085419247,454,0.5
1464650085452581,455,0.5
1464650085485914,456,0.5
1464650085519247,457,0.5
1464650085552581,458,0.5
1464650085585914,459,0.5
1464650085619247,460,0.5
1464650085652581,461,0.5
1464650085685914,462,0.5
1464650085719247,463,0.5
1464650085752581,464,0.5
1464650085785914,465,0.5
1464650085819247,466,0.5
1464650085852581,467,0.5
1464650085885914,468,0.5
1464650085919247,469,0.5
1464650085952581,470,0.5
1464650085985914,471,0.5
1464650086019247,472,0.5
1464650086052581,473,0.5
1464650086085914,474,0.5
1464650086119247,475,0.5
1464650086152581,476,0.5
1464650086185914,477,0.5
1464650086219247,478,0.5
1464650086252581,479,0.5
1464650086285914,480,0.5
1464650086319247,481,0.5
1464650086352581,482,0.5
1464650086385914,483,0.5
1464650086419247,484,0.5
1464650086452581,485,0.5
1464650086485914,486,0.5
1464650086519247,487,0.5
1464650086552581,488,0.5
1464650086585914,489,0.5
1464650086619247,490,0.5
1464650086652581,491,0.5
1464650086685914,492,0.5
1464650086719247,493,0.5
1464650086752581,494,0.5
1464650086785914,495,0.5
1464650086819247,496,0.5
1464650086852581,497,0.5
1464650086885914,498,0.5
1464650086919247,499,0.5
1464650086952581,500,0.5
1464650086985914,501,0.5
1464650087019247,502,0.5
1464650087052581,503,0.5
1464650087085914,504,0.5
1464650087119247,505,0.5
1464650087152581,506,0.5
1464650087185914,507,0.5
1464650087219247,508,0.5
1464650087252581,509,0.5
1464650087285914,510,0.5
1464650087319247,511,0.5
1464650087352581,512,0.5
1464650087385914,513,0.5
1464650087419247,514,0.5
1464650087452581,515,0.5
1464650087485914,516,0.5
1464650087519247,517,0.5
1464650087552581,518,0
1464650087585914,519,0
1464650087619247,520,0
1464650087652581,521,0
1464650087685914,522,0
1464650087719247,523,0
1464650087752581,524,0
1464650087785914,525,0
1464650087819247,526,0
1464650087852581,527,0
1464650087885914,528,0
1464650087919247,529,0
1464650087952581,530,0
1464650087985914,531,0
1464650088019247,532,0
1464650088052581,533,0
1464650088085914,534,0
1464650088119247,535,0
1464650088152581,536,0
1464650088185914,537,-0.5
1464650088219247,538,-0.5
1464650088252581,539,-0.5
1464650088285914,540,-0.5
1464650088319247,541,-0.5
1464650088352581,542,-0.5
1464650088385914,543,-0.5
1464650088419247,544,-0.5
1464650088452581,545,-0.5
1464650088485914,546,-0.5
1464650088519247,547,-0.5
1464650088552581,548,-0.5
1464650088585914,549,-0.5
1464650088619247,550,-0.5
1464650088652581,551,-0.5
1464650088685914,552,-0.5
1464650088719247,553,-0.5
1464650088752581,554,-0.5
1464650088785914,555,-1
1464650088819247,556,-1
1464650088852581,557,-1
1464650088885914,558,-1.5
1464650088919247,559,-1.5
1464650088952581,560,-1.5
1464650088985914,561,-1.5
1464650089019247,562,-2
1464650089052581,563,-2
1464650089085914,564,-2
1464650089119247,565,-2.5
1464650089152581,566,-2.5
1464650089185914,567,-2.5
1464650089219247,568,-2.5
1464650089252581,569,-2.5
1464650089285914,570,-2.5
1464650089319247,571,-2.5
1464650089352581,572,-3
1464650089385914,573,-3
1464650089419247,574,-3
1464650089452581,575,-3
1464650089485914,576,-3
1464650089519247,577,-3
1464650089552581,578,-3
1464650089585914,579,-3
1464650089619247,580,-3
1464650089652581,581,-3
1464650089685914,582,-3.5
1464650089719247,583,-3.5
1464650089752581,584,-3.5
1464650089785914,585,-3.5
1464650089819247,586,-3.5
1464650089852581,587,-3.5
1464650089885914,588,-3.5
1464650089919247,589,-3.5
1464650089952581,590,-3.5
1464650089985914,591,-3.5
1464650090019247,592,-4
1464650090052581,593,-4
1464650090085914,594,-4
1464650090119247,595,-4
1464650090152581,596,-4
1464650090185914,597,-4
1464650090219247,598,-4.5
1464650090252581,599,-4.5
1464650090285914,600,-4.5
1464650090319247,601,-4.5
1464650090352581,602,-4.5
1464650090385914,603,-5
1464650090419247,604,-5
1464650090452581,605,-5
1464650090485914,606,-5
1464650090519247,607,-5
1464650090552581,608,-5
1464650090585914,609,-5.5
1464650090619247,610,-5.5
1464650090652581,611,-5.5
1464650090685914,612,-5.5
1464650090719247,613,-5.5
1464650090752581,614,-5.5
1464650090785914,615,-5.5
1464650090819247,616,-5.5
1464650090852581,617,-5.5
1464650090885914,618,-5.5
1464650090919247,619,-5.5
1464650090952581,620,-5.5
1464650090985914,621,-5.5
1464650091019247,622,-5.5
1464650091052581,623,-5.5
1464650091085914,624,-5.5
1464650091119247,625,-5.5
1464650091152581,626,-5.5
1464650091185914,627,-5.5
1464650091219247,628,-5.5
1464650091252581,629,-5.5
1464650091285914,630,-5.5
1464650091319247,631,-5.5
1464650091352581,632,-5.5
1464650091385914,633,-5.5
1464650091419247,634,-5.5
1464650091452581,635,-5.5
1464650091485914,636,-5
1464650091519247,637,-5
1464650091552581,638,-5
1464650091585914,639,-5
1464650091619247,640,-5
1464650091652581,641,-5
1464650091685914,642,-5
1464650091719247,643,-5
1464650091752581,644,-4.5
1464650091785914,645,-4.5
1464650091819247,646,-4.5
1464650091852581,647,-4.5
1464650091885914,648,-4.5
1464650091919247,649,-4.5
1464650091952581,650,-4.5
1464650091985914,651,-4.5
1464650092019247,652,-4.5
1464650092052581,653,-4.5
1464650092085914,654,-4.5
1464650092119247,655,-4.5
1464650092152581,656,-4.5
1464650092185914,657,-4.5
1464650092219247,658,-4.5
1464650092252581,659,-4.5
1464650092285914,660,-4.5
1464650092319247,661,-4.5
1464650092352581,662,-4.5
1464650092385914,663,-4.5
1464650092419247,664,-4.5
1464650092452581,665,-4.5
1464650092485914,666,-4.5
1464650092519247,667,-4.5
1464650092552581,668,-4.5
1464650092585914,669,-4.5
1464650092619247,670,-4.5
1464650092652581,671,-4.5
1464650092685914,672,-4.5
1464650092719247,673,-4.5
1464650092752581,674,-4.5
1464650092785914,675,-4.5
1464650092819247,676,-4.5
1464650092852581,677,-4.5
1464650092885914,678,-4.5
1464650092919247,679,-4.5
1464650092952581,680,-4.5
1464650092985914,681,-4.5
1464650093019247,682,-4.5
1464650093052581,683,-4.5
1464650093085914,684,-4.5
1464650093119247,685,-4.5
1464650093152581,686,-4.5
1464650093185914,687,-4.5
1464650093219247,688,-4.5
1464650093252581,689,-4.5
1464650093285914,690,-4.5
1464650093319247,691,-4.5
1464650093352581,692,-4.5
1464650093385914,693,-4.5
1464650093419247,694,-4.5
1464650093452581,695,-4.5
1464650093485914,696,-4.5
1464650093519247,697,-4.5
1464650093552581,698,-4.5
1464650093585914,699,-4.5
1464650093619247,700,-4.5
1464650093652581,701,-4.5
1464650093685914,702,-4.5
1464650093719247,703,-4.5
1464650093752581,704,-4.5
1464650093785914,705,-4.5
1464650093819247,706,-4.5
1464650093852581,707,-4.5
1464650093885914,708,-4.5
1464650093919247,709,-4.5
1464650093952581,710,-4.5
1464650093985914,711,-4.5
1464650094019247,712,-4.5
1464650094052581,713,-4.5
1464650094085914,714,-4.5
1464650094119247,715,-4.5
1464650094152581,716,-4.5
1464650094185914,717,-4.5
1464650094219247,718,-4.5
1464650094252581,719,-4.5
1464650094285914,720,-4.5
1464650094319247,721,-4.5
1464650094352581,722,-4.5
1464650094385914,723,-4.5
1464650094419247,724,-4.5
1464650094452581,725,-4.5
1464650094485914,726,-4.5
1464650094519247,727,-4.5
1464650094552581,728,-4.5
1464650094585914,729,-4.5
1464650094619247,730,-5
1464650094652581,731,-5
1464650094685914,732,-5
1464650094719247,733,-5
1464650094752581,734,-5
1464650094785914,735,-5
1464650094819247,736,-5
1464650094852581,737,-5
1464650094885914,738,-5
1464650094919247,739,-5
1464650094952581,740,-5
1464650094985914,741,-5
1464650095019247,742,-5
1464650095052581,743,-5
1464650095085914,744,-5
1464650095119247,745,-5
1464650095152581,746,-4.5
1464650095185914,747,-4.5
1464650095219247,748,-4.5
1464650095252581,749,-4.5
1464650095285914,750,-4.5
1464650095319247,751,-4.5
1464650095352581,752,-4
1464650095385914,753,-4
1464650095419247,754,-4
1464650095452581,755,-4
1464650095485914,756,-4
1464650095519247,757,-4
1464650095552581,758,-4
1464650095585914,759,-4
1464650095619247,760,-4
1464650095652581,761,-4
1464650095685914,762,-4
1464650095719247,763,-4
1464650095752581,764,-4
1464650095785914,765,-4
1464650095819247,766,-4
1464650095852581,767,-4
1464650095885914,768,-4
1464650095919247,769,-4
1464650095952581,770,-4
1464650095985914,771,-4.5
1464650096019247,772,-4.5
1464650096052581,773,-4.5
1464650096085914,774,-4.5
1464650096119247,775,-5
1464650096152581,776,-5
1464650096185914,777,-5
1464650096219247,778,-5.5
1464650096252581,779,-5.5
1464650096285914,780,-5.5
1464650096319247,781,-6
1464650096352581,782,-6
1464650096385914,783,-6
1464650096419247,784,-6
1464650096452581,785,-6
1464650096485914,786,-6
1464650096519247,787,-6
1464650096552581,788,-6
1464650096585914,789,-6
1464650096619247,790,-6
1464650096652581,791,-6
1464650096685914,792,-6
1464650096719247,793,-6
1464650096752581,794,-6
1464650096785914,795,-6
1464650096819247,796,-6
1464650096852581,797,-6
1464650096885914,798,-6
1464650096919247,799,-5.5
1464650096952581,800,-5.5
1464650096985914,801,-5.5
1464650097019247,802,-5
1464650097052581,803,-5
1464650097085914,804,-5
1464650097119247,805,-4.5
1464650097152581,806,-4.5
1464650097185914,807,-4.5
1464650097219247,808,-4.5
1464650097252581,809,-4
1464650097285914,810,-4
1464650097319247,811,-4
1464650097352581,812,-4
1464650097385914,813,-4
1464650097419247,814,-4
1464650097452581,815,-4
1464650097485914,816,-4
1464650097519247,817,-4
1464650097552581,818,-4
1464650097585914,819,-4
1464650097619247,820,-4
1464650097652581,821,-3.5
1464650097685914,822,-3.5
1464650097719247,823,-3.5
1464650097752581,824,-3.5
1464650097785914,825,-3.5
1464650097819247,826,-3.5
1464650097852581,827,-3.5
1464650097885914,828,-3.5
1464650097919247,829,-3.5
1464650097952581,830,-3.5
1464650097985914,831,-3.5
1464650098019247,832,-3.5
1464650098052581,833,-3
1464650098085914,834,-3
1464650098119247,835,-3
1464650098152581,836,-3
1464650098185914,837,-3
1464650098219247,838,-3
1464650098252581,839,-3
1464650098285914,840,-3
1464650098319247,841,-3
1464650098352581,842,-3
1464650098385914,843,-3
1464650098419247,844,-2.5
1464650098452581,845,-2.5
1464650098485914,846,-2.5
1464650098519247,847,-2.5
1464650098552581,848,-2.5
1464650098585914,849,-2.5
1464650098619247,850,-2.5
1464650098652581,851,-2.5
1464650098685914,852,-2
1464650098719247,853,-2
1464650098752581,854,-2
1464650098785914,855,-2
1464650098819247,856,-1.5
1464650098852581,857,-1.5
1464650098885914,858,-1.5
1464650098919247,859,-1.5
1464650098952581,860,-1.5
1464650098985914,861,-1.5
1464650099019247,862,-1
1464650099052581,863,-1
1464650099085914,864,-1
1464650099119247,865,-1
1464650099152581,866,-1
1464650099185914,867,-1
1464650099219247,868,-0.5
1464650099252581,869,-0.5
1464650099285914,870,-0.5
1464650099319247,871,-0.5
1464650099352581,872,-0.5
1464650099385914,873,-0.5
1464650099419247,874,-0.5
1464650099452581,875,0
1464650099485914,876,0
1464650099519247,877,0
1464650099552581,878,0
1464650099585914,879,0
1464650099619247,880,0
1464650099652581,881,0
1464650099685914,882,0.5
1464650099719247,883,0.5
1464650099752581,884,0.5
1464650099785914,885,0.5
1464650099819247,886,0.5
1464650099852581,887,0.5
1464650099885914,888,0.5
1464650099919247,889,0.5
1464650099952581,890,1
1464650099985914,891,1
1464650100019247,892,1
1464650100052581,893,1
1464650100085914,894,1
1464650100119247,895,1
1464650100152581,896,1
1464650100185914,897,1
1464650100219247,898,1
1464650100252581,899,1
1464650100285914,900,1
1464650100319247,901,1
1464650100352581,902,1
1464650100385914,903,1
1464650100419247,904,1
1464650100452581,905,1
1464650100485914,906,1
1464650100519247,907,1
1464650100552581,908,1
1464650100585914,909,1
1464650100619247,910,1
1464650100652581,911,1
1464650100685914,912,1
1464650100719247,913,1
1464650100752581,914,1
1464650100785914,915,1
1464650100819247,916,1
1464650100852581,917,1
1464650100885914,918,1
1464650100919247,919,1
1464650100952581,920,1
1464650100985914,921,1
1464650101019247,922,1
1464650101052581,923,1
1464650101085914,924,1
1464650101119247,925,1
1464650101152581,926,1
1464650101185914,927,1
1464650101219247,928,1
1464650101252581,929,1
1464650101285914,930,1
1464650101319247,931,1
1464650101352581,932,1
1464650101385914,933,1
1464650101419247,934,1
1464650101452581,935,1
1464650101485914,936,1
1464650101519247,937,1
1464650101552581,938,1
1464650101585914,939,1
1464650101619247,940,1
1464650101652581,941,1
1464650101685914,942,1.5
1464650101719247,943,1.5
1464650101752581,944,1.5
1464650101785914,945,1.5
1464650101819247,946,1.5
1464650101852581,947,1.5
1464650101885914,948,1.5
1464650101919247,949,2
1464650101952581,950,2
1464650101985914,951,2
1464650102019247,952,2
1464650102052581,953,2
1464650102085914,954,2
1464650102119247,955,2
1464650102152581,956,2
1464650102185914,957,2
1464650102219247,958,2
1464650102252581,959,2.5
1464650102285914,960,2.5
1464650102319247,961,2.5
1464650102352581,962,2.5
1464650102385914,963,2.5
1464650102419247,964,2.5
1464650102452581,965,2.5
1464650102485914,966,2.5
1464650102519247,967,3
1464650102552581,968,3
1464650102585914,969,3
1464650102619247,970,3
1464650102652581,971,3
1464650102685914,972,3.5
1464650102719247,973,3.5
1464650102752581,974,3.5
1464650102785914,975,4
1464650102819247,976,4
1464650102852581,977,4
1464650102885914,978,4
1464650102919247,979,4
1464650102952581,980,4.5
1464650102985914,981,4.5
1464650103019247,982,4.5
1464650103052581,983,4.5
1464650103085914,984,4.5
1464650103119247,985,4.5
1464650103152581,986,4.5
1464650103185914,987,4.5
1464650103219247,988,4.5
1464650103252581,989,4.5
1464650103285914,990,4.5
1464650103319247,991,4.5
1464650103352581,992,4.5
1464650103385914,993,4.5
1464650103419247,994,4.5
1464650103452581,995,4.5
1464650103485914,996,5
1464650103519247,997,5
1464650103552581,998,5
1464650103585914,999,5
1464650103619247,1000,5
1464650103652581,1001,5
1464650103685914,1002,5
1464650103719247,1003,5
1464650103752581,1004,5
1464650103785914,1005,5
1464650103819247,1006,5
1464650103852581,1007,5
1464650103885914,1008,5
1464650103919247,1009,5
1464650103952581,1010,4.5
1464650103985914,1011,4.5
1464650104019247,1012,4.5
1464650104052581,1013,4.5
1464650104085914,1014,4.5
1464650104119247,1015,4.5
1464650104152581,1016,4.5
1464650104185914,1017,4.5
1464650104219247,1018,4.5
1464650104252581,1019,4.5
1464650104285914,1020,4.5
1464650104319247,1021,4.5
1464650104352581,1022,4.5
1464650104385914,1023,4.5
1464650104419247,1024,4.5
1464650104452581,1025,4.5
1464650104485914,1026,4.5
1464650104519247,1027,4.5
1464650104552581,1028,4.5
1464650104585914,1029,4.5
1464650104619247,1030,4.5
1464650104652581,1031,4.5
1464650104685914,1032,4.5
1464650104719247,1033,4.5
1464650104752581,1034,4.5
1464650104785914,1035,4.5
1464650104819247,1036,4.5
1464650104852581,1037,4.5
1464650104885914,1038,4.5
1464650104919247,1039,4.5
1464650104952581,1040,4.5
1464650104985914,1041,4.5
1464650105019247,1042,4.5
1464650105052581,1043,4.5
1464650105085914,1044,4.5
1464650105119247,1045,4.5
1464650105152581,1046,4.5
1464650105185914,1047,4.5
1464650105219247,1048,4.5
1464650105252581,1049,4.5
1464650105285914,1050,4.5
1464650105319247,1051,5
1464650105352581,1052,5
1464650105385914,1053,5
1464650105419247,1054,5
1464650105452581,1055,5
1464650105485914,1056,5
1464650105519247,1057,5
1464650105552581,1058,5.5
1464650105585914,1059,5.5
1464650105619247,1060,5.5
1464650105652581,1061,5.5
1464650105685914,1062,5.5
1464650105719247,1063,5.5
1464650105752581,1064,5.5
1464650105785914,1065,5.5
1464650105819247,1066,5.5
1464650105852581,1067,5.5
1464650105885914,1068,5.5
1464650105919247,1069,5.5
1464650105952581,1070,5.5
1464650105985914,1071,5.5
1464650106019247,1072,5.5
1464650106052581,1073,5.5
1464650106085914,1074,5.5
1464650106119247,1075,5.5
1464650106152581,1076,5.5
1464650106185914,1077,5.5
1464650106219247,1078,5.5
1464650106252581,1079,5.5
1464650106285914,1080,5.5
1464650106319247,1081,5.5
1464650106352581,1082,5.5
1464650106385914,1083,5.5
1464650106419247,1084,5
1464650106452581,1085,5
1464650106485914,1086,5
1464650106519247,1087,5
1464650106552581,1088,5
1464650106585914,1089,4.5
1464650106619247,1090,4.5
1464650106652581,1091,4.5
1464650106685914,1092,4.5
1464650106719247,1093,4.5
1464650106752581,1094,4.5
1464650106785914,1095,4.5
