ts_micro,frame_index,wheel
1464304768358474,112,6.5
1464304768391807,113,6.5
1464304768425141,114,6.5
1464304768458474,115,6
1464304768491807,116,5.5
1464304768525141,117,4.5
1464304768558474,118,4
1464304768591807,119,3.5
1464304768625141,120,2.5
1464304768658474,121,2
1464304768691807,122,1.5
1464304768725141,123,1
1464304768758474,124,0
1464304768791807,125,-0.5
1464304768825141,126,-1
1464304768858474,127,-1
1464304768891807,128,-1
1464304768925141,129,-1
1464304768958474,130,-1
1464304768991807,131,-1
1464304769025141,132,-0.5
1464304769058474,133,-0.5
1464304769091807,134,-0.5
1464304769125141,135,0
1464304769158474,136,0
1464304769191807,137,0.5
1464304769225141,138,0.5
1464304769258474,139,0.5
1464304769291807,140,1
1464304769325141,141,1
1464304769358474,142,1
1464304769391807,143,1
1464304769425141,144,0.5
1464304769458474,145,0.5
1464304769491807,146,0
1464304769525141,147,0
1464304769558474,148,-0.5
1464304769591807,149,-0.5
1464304769625141,150,-0.5
1464304769658474,151,-0.5
1464304769691807,152,-0.5
1464304769725141,153,-1
1464304769758474,154,-1
1464304769791807,155,-1
1464304769825141,156,-1
1464304769858474,157,-1
1464304769891807,158,-1
1464304769925141,159,-0.5
1464304769958474,160,-0.5
1464304769991807,161,-0.5
1464304770025141,162,-0.5
1464304770058474,163,-0.5
1464304770091807,164,-0.5
1464304770125141,165,-0.5
1464304770158474,166,-0.5
1464304770191807,167,-0.5
1464304770225141,168,-0.5
1464304770258474,169,-0.5
1464304770291807,170,-0.5
1464304770325141,171,-0.5
1464304770358474,172,-0.5
1464304770391807,173,-0.5
1464304770425141,174,-0.5
1464304770458474,175,-0.5
1464304770491807,176,-0.5
1464304770525141,177,-0.5
1464304770558474,178,-0.5
1464304770591807,179,-0.5
1464304770625141,180,-0.5
1464304770658474,181,-0.5
1464304770691807,182,0
1464304770725141,183,0
1464304770758474,184,0
1464304770791807,185,0
1464304770825141,186,0.5
1464304770858474,187,0.5
1464304770891807,188,0.5
1464304770925141,189,1
1464304770958474,190,1
1464304770991807,191,1
1464304771025141,192,1
1464304771058474,193,1
1464304771091807,194,1
1464304771125141,195,1
1464304771158474,196,1
1464304771191807,197,1
1464304771225141,198,1
1464304771258474,199,1
1464304771291807,200,0.5
1464304771325141,201,0.5
1464304771358474,202,0
1464304771391807,203,-0.5
1464304771425141,204,-0.5
1464304771458474,205,-0.5
1464304771491807,206,-0.5
1464304771525141,207,-0.5
1464304771558474,208,-0.5
1464304771591807,209,0
1464304771625141,210,0
1464304771658474,211,0
1464304771691807,212,0
1464304771725141,213,0
1464304771758474,214,0
1464304771791807,215,0
1464304771825141,216,0
1464304771858474,217,0
1464304771891807,218,0.5
1464304771925141,219,0.5
1464304771958474,220,0.5
1464304771991807,221,1
1464304772025141,222,1
1464304772058474,223,1
1464304772091807,224,1
1464304772125141,225,1
1464304772158474,226,1
1464304772191807,227,1
1464304772225141,228,1
1464304772258474,229,1
1464304772291807,230,1
1464304772325141,231,1
1464304772358474,232,1
1464304772391807,233,1
1464304772425141,234,1
1464304772458474,235,1
1464304772491807,236,0.5
1464304772525141,237,0.5
1464304772558474,238,0.5
1464304772591807,239,0
1464304772625141,240,0
1464304772658474,241,-0.5
1464304772691807,242,-0.5
1464304772725141,243,-0.5
1464304772758474,244,-0.5
1464304772791807,245,-0.5
1464304772825141,246,-0.5
1464304772858474,247,-0.5
1464304772891807,248,0
1464304772925141,249,0
1464304772958474,250,0.5
1464304772991807,251,0.5
1464304773025141,252,0.5
1464304773058474,253,0.5
1464304773091807,254,0.5
1464304773125141,255,0.5
1464304773158474,256,0.5
1464304773191807,257,0.5
1464304773225141,258,0.5
1464304773258474,259,0.5
1464304773291807,260,0.5
1464304773325141,261,0.5
1464304773358474,262,0
1464304773391807,263,0
1464304773425141,264,-0.5
1464304773458474,265,-0.5
1464304773491807,266,-0.5
1464304773525141,267,-0.5
1464304773558474,268,-0.5
1464304773591807,269,-1
1464304773625141,270,-1
1464304773658474,271,-0.5
1464304773691807,272,-0.5
1464304773725141,273,0
1464304773758474,274,0
1464304773791807,275,0
1464304773825141,276,0
1464304773858474,277,0
1464304773891807,278,0.5
1464304773925141,279,0.5
1464304773958474,280,0.5
1464304773991807,281,0.5
1464304774025141,282,0.5
1464304774058474,283,0.5
1464304774091807,284,0.5
1464304774125141,285,0.5
1464304774158474,286,0.5
1464304774191807,287,0.5
1464304774225141,288,0.5
1464304774258474,289,0
1464304774291807,290,0
1464304774325141,291,0
1464304774358474,292,0
1464304774391807,293,0
1464304774425141,294,0
1464304774458474,295,0
1464304774491807,296,0
1464304774525141,297,0
1464304774558474,298,0
1464304774591807,299,0
1464304774625141,300,0.5
1464304774658474,301,0.5
1464304774691807,302,0.5
1464304774725141,303,0.5
1464304774758474,304,0.5
1464304774791807,305,0.5
1464304774825141,306,0.5
1464304774858474,307,0.5
1464304774891807,308,0
1464304774925141,309,0
1464304774958474,310,0
1464304774991807,311,0
1464304775025141,312,0
1464304775058474,313,0.5
1464304775091807,314,0.5
1464304775125141,315,0.5
1464304775158474,316,1
1464304775191807,317,1.5
1464304775225141,318,1.5
1464304775258474,319,1.5
1464304775291807,320,1
1464304775325141,321,0.5
1464304775358474,322,0.5
1464304775391807,323,0.5
1464304775425141,324,0.5
1464304775458474,325,0.5
1464304775491807,326,1
1464304775525141,327,1
1464304775558474,328,1
1464304775591807,329,1
1464304775625141,330,1
1464304775658474,331,1
1464304775691807,332,1
1464304775725141,333,0.5
1464304775758474,334,0.5
1464304775791807,335,0.5
1464304775825141,336,0.5
1464304775858474,337,0.5
1464304775891807,338,1
1464304775925141,339,1
1464304775958474,340,1
1464304775991807,341,1.5
1464304776025141,342,1.5
1464304776058474,343,1.5
1464304776091807,344,2
1464304776125141,345,2
1464304776158474,346,2
1464304776191807,347,1.5
1464304776225141,348,1.5
1464304776258474,349,1.5
1464304776291807,350,1
1464304776325141,351,1
1464304776358474,352,1
1464304776391807,353,1
1464304776425141,354,1
1464304776458474,355,1
1464304776491807,356,0.5
1464304776525141,357,0.5
1464304776558474,358,0.5
1464304776591807,359,0.5
1464304776625141,360,0.5
1464304776658474,361,0.5
1464304776691807,362,0.5
1464304776725141,363,0.5
1464304776758474,364,0.5
1464304776791807,365,0
1464304776825141,366,0
1464304776858474,367,0
1464304776891807,368,0
1464304776925141,369,0
1464304776958474,370,0
1464304776991807,371,0
1464304777025141,372,0
1464304777058474,373,0
1464304777091807,374,0
1464304777125141,375,0
1464304777158474,376,0
1464304777191807,377,0
1464304777225141,378,0
1464304777258474,379,0
1464304777291807,380,0
1464304777325141,381,0
1464304777358474,382,0.5
1464304777391807,383,0.5
1464304777425141,384,0.5
1464304777458474,385,0.5
1464304777491807,386,0.5
1464304777525141,387,0.5
1464304777558474,388,0.5
1464304777591807,389,0
1464304777625141,390,0
1464304777658474,391,0
1464304777691807,392,0.5
1464304777725141,393,0.5
1464304777758474,394,0.5
1464304777791807,395,1
1464304777825141,396,1
1464304777858474,397,1
1464304777891807,398,0.5
1464304777925141,399,0.5
1464304777958474,400,0.5
1464304777991807,401,0.5
1464304778025141,402,0
1464304778058474,403,0
1464304778091807,404,0
1464304778125141,405,0
1464304778158474,406,0
1464304778191807,407,0
1464304778225141,408,0
1464304778258474,409,0
1464304778291807,410,0
1464304778325141,411,0
1464304778358474,412,0
1464304778391807,413,0
1464304778425141,414,0
1464304778458474,415,0
1464304778491807,416,0
1464304778525141,417,0
1464304778558474,418,0
1464304778591807,419,0
1464304778625141,420,0
1464304778658474,421,0
1464304778691807,422,0
1464304778725141,423,0.5
1464304778758474,424,0.5
1464304778791807,425,0
1464304778825141,426,0
1464304778858474,427,0
1464304778891807,428,0
1464304778925141,429,0
1464304778958474,430,0
1464304778991807,431,0.5
1464304779025141,432,0.5
1464304779058474,433,0.5
1464304779091807,434,0.5
1464304779125141,435,0.5
1464304779158474,436,0.5
1464304779191807,437,0.5
1464304779225141,438,0
1464304779258474,439,0
1464304779291807,440,0
1464304779325141,441,0
1464304779358474,442,0
1464304779391807,443,0
1464304779425141,444,0
1464304779458474,445,0
1464304779491807,446,0
1464304779525141,447,0
1464304779558474,448,0
1464304779591807,449,0
1464304779625141,450,0
1464304779658474,451,0
1464304779691807,452,0
1464304779725141,453,0
1464304779758474,454,0.5
1464304779791807,455,0.5
1464304779825141,456,0.5
1464304779858474,457,0.5
1464304779891807,458,0.5
1464304779925141,459,0.5
1464304779958474,460,0.5
1464304779991807,461,0.5
1464304780025141,462,0.5
1464304780058474,463,0.5
1464304780091807,464,0.5
1464304780125141,465,0.5
1464304780158474,466,0.5
1464304780191807,467,0.5
1464304780225141,468,0.5
1464304780258474,469,0.5
1464304780291807,470,0.5
1464304780325141,471,0.5
1464304780358474,472,0.5
1464304780391807,473,0.5
1464304780425141,474,0.5
1464304780458474,475,0.5
1464304780491807,476,0.5
1464304780525141,477,0.5
1464304780558474,478,0.5
1464304780591807,479,0.5
1464304780625141,480,0.5
1464304780658474,481,0.5
1464304780691807,482,0.5
1464304780725141,483,0.5
1464304780758474,484,0.5
1464304780791807,485,0.5
1464304780825141,486,0
1464304780858474,487,0
1464304780891807,488,0
1464304780925141,489,0
1464304780958474,490,-0.5
1464304780991807,491,-1
1464304781025141,492,-1.5
1464304781058474,493,-2.5
1464304781091807,494,-3
1464304781125141,495,-3.5
1464304781158474,496,-3.5
1464304781191807,497,-3.5
1464304781225141,498,-4
1464304781258474,499,-4
1464304781291807,500,-4
1464304781325141,501,-4
1464304781358474,502,-4
1464304781391807,503,-4
1464304781425141,504,-4.5
1464304781458474,505,-4.5
1464304781491807,506,-4.5
1464304781525141,507,-4.5
1464304781558474,508,-4.5
1464304781591807,509,-4.5
1464304781625141,510,-4.5
1464304781658474,511,-4.5
1464304781691807,512,-4.5
1464304781725141,513,-4.5
1464304781758474,514,-5
1464304781791807,515,-5
1464304781825141,516,-5
1464304781858474,517,-5.5
1464304781891807,518,-5.5
1464304781925141,519,-5.5
1464304781958474,520,-5
1464304781991807,521,-5
1464304782025141,522,-5
1464304782058474,523,-5
1464304782091807,524,-4.5
1464304782125141,525,-4.5
1464304782158474,526,-4.5
1464304782191807,527,-4.5
1464304782225141,528,-4.5
1464304782258474,529,-4.5
1464304782291807,530,-4.5
1464304782325141,531,-4.5
1464304782358474,532,-4.5
1464304782391807,533,-4.5
1464304782425141,534,-4.5
1464304782458474,535,-4.5
1464304782491807,536,-4.5
1464304782525141,537,-4
1464304782558474,538,-4
1464304782591807,539,-3.5
1464304782625141,540,-3.5
1464304782658474,541,-3.5
1464304782691807,542,-4
1464304782725141,543,-4
1464304782758474,544,-4
1464304782791807,545,-4
1464304782825141,546,-4.5
1464304782858474,547,-4.5
1464304782891807,548,-4.5
1464304782925141,549,-4.5
1464304782958474,550,-4.5
1464304782991807,551,-5
1464304783025141,552,-5
1464304783058474,553,-5
1464304783091807,554,-4.5
1464304783125141,555,-4.5
1464304783158474,556,-4.5
1464304783191807,557,-4.5
1464304783225141,558,-4.5
1464304783258474,559,-4.5
1464304783291807,560,-4.5
1464304783325141,561,-4.5
1464304783358474,562,-4.5
1464304783391807,563,-4.5
1464304783425141,564,-4.5
1464304783458474,565,-4.5
1464304783491807,566,-4.5
1464304783525141,567,-4.5
1464304783558474,568,-4.5
1464304783591807,569,-4.5
1464304783625141,570,-5
1464304783658474,571,-5
1464304783691807,572,-5
1464304783725141,573,-5
1464304783758474,574,-5
1464304783791807,575,-5
1464304783825141,576,-5
1464304783858474,577,-5
1464304783891807,578,-5
1464304783925141,579,-5
1464304783958474,580,-5
1464304783991807,581,-5
1464304784025141,582,-5
1464304784058474,583,-5
1464304784091807,584,-5
1464304784125141,585,-5
1464304784158474,586,-5
1464304784191807,587,-5
1464304784225141,588,-5
1464304784258474,589,-5
1464304784291807,590,-5
1464304784325141,591,-5
1464304784358474,592,-5
1464304784391807,593,-4.5
1464304784425141,594,-4.5
1464304784458474,595,-4.5
1464304784491807,596,-4.5
1464304784525141,597,-4.5
1464304784558474,598,-4.5
1464304784591807,599,-4.5
1464304784625141,600,-4
1464304784658474,601,-4
1464304784691807,602,-4
1464304784725141,603,-4
1464304784758474,604,-4
1464304784791807,605,-4
1464304784825141,606,-4
1464304784858474,607,-4
1464304784891807,608,-3.5
1464304784925141,609,-3.5
1464304784958474,610,-3.5
1464304784991807,611,-3.5
1464304785025141,612,-3.5
1464304785058474,613,-3.5
1464304785091807,614,-3.5
1464304785125141,615,-3.5
1464304785158474,616,-3.5
1464304785191807,617,-3
1464304785225141,618,-3
1464304785258474,619,-3
1464304785291807,620,-3
1464304785325141,621,-3
1464304785358474,622,-3
1464304785391807,623,-3
1464304785425141,624,-3
1464304785458474,625,-3
1464304785491807,626,-3
1464304785525141,627,-3
1464304785558474,628,-3
1464304785591807,629,-3
1464304785625141,630,-3
1464304785658474,631,-3
1464304785691807,632,-3
1464304785725141,633,-3
1464304785758474,634,-3
1464304785791807,635,-3
1464304785825141,636,-3
1464304785858474,637,-3.5
1464304785891807,638,-3.5
1464304785925141,639,-3.5
1464304785958474,640,-4
1464304785991807,641,-4.5
1464304786025141,642,-5
1464304786058474,643,-5.5
1464304786091807,644,-5.5
1464304786125141,645,-6
1464304786158474,646,-6
1464304786191807,647,-6
1464304786225141,648,-6
1464304786258474,649,-6
1464304786291807,650,-6
1464304786325141,651,-6
1464304786358474,652,-6
1464304786391807,653,-6
1464304786425141,654,-6
1464304786458474,655,-6
1464304786491807,656,-6
1464304786525141,657,-6
1464304786558474,658,-6
1464304786591807,659,-6
1464304786625141,660,-6
1464304786658474,661,-6
1464304786691807,662,-6
1464304786725141,663,-6
1464304786758474,664,-6
1464304786791807,665,-6.5
1464304786825141,666,-6.5
1464304786858474,667,-6.5
1464304786891807,668,-6
1464304786925141,669,-6
1464304786958474,670,-5.5
1464304786991807,671,-4.5
1464304787025141,672,-4
1464304787058474,673,-3.5
1464304787091807,674,-3
1464304787125141,675,-2.5
1464304787158474,676,-2.5
1464304787191807,677,-2.5
1464304787225141,678,-3
1464304787258474,679,-3
1464304787291807,680,-3
1464304787325141,681,-3
1464304787358474,682,-2.5
1464304787391807,683,-2.5
1464304787425141,684,-2.5
1464304787458474,685,-2.5
1464304787491807,686,-2.5
1464304787525141,687,-2.5
1464304787558474,688,-2.5
1464304787591807,689,-2.5
1464304787625141,690,-2.5
1464304787658474,691,-2.5
1464304787691807,692,-2.5
1464304787725141,693,-2.5
1464304787758474,694,-2.5
1464304787791807,695,-2.5
1464304787825141,696,-2.5
1464304787858474,697,-2.5
1464304787891807,698,-2.5
1464304787925141,699,-2
1464304787958474,700,-2
1464304787991807,701,-2
1464304788025141,702,-2
1464304788058474,703,-2
1464304788091807,704,-2
1464304788125141,705,-2
1464304788158474,706,-2
1464304788191807,707,-1.5
1464304788225141,708,-1.5
1464304788258474,709,-1
1464304788291807,710,-1
1464304788325141,711,-0.5
1464304788358474,712,0
1464304788391807,713,0
1464304788425141,714,0
1464304788458474,715,-0.5
1464304788491807,716,-0.5
1464304788525141,717,-0.5
1464304788558474,718,-1
1464304788591807,719,-1.5
1464304788625141,720,-2
1464304788658474,721,-2.5
1464304788691807,722,-3
1464304788725141,723,-3
1464304788758474,724,-3
1464304788791807,725,-2.5
1464304788825141,726,-2.5
1464304788858474,727,-2.5
1464304788891807,728,-2.5
1464304788925141,729,-2.5
1464304788958474,730,-2.5
1464304788991807,731,-2.5
1464304789025141,732,-2.5
1464304789058474,733,-2.5
1464304789091807,734,-2.5
1464304789125141,735,-2.5
1464304789158474,736,-2
1464304789191807,737,-1.5
1464304789225141,738,-1.5
1464304789258474,739,-1.5
1464304789291807,740,-1.5
1464304789325141,741,-1.5
1464304789358474,742,-2
1464304789391807,743,-1.5
1464304789425141,744,-1.5
1464304789458474,745,-1.5
1464304789491807,746,-1.5
1464304789525141,747,-1
1464304789558474,748,-1
1464304789591807,749,-1
1464304789625141,750,-1.5
1464304789658474,751,-1.5
1464304789691807,752,-1.5
1464304789725141,753,-1.5
1464304789758474,754,-1.5
1464304789791807,755,-1.5
1464304789825141,756,-1.5
1464304789858474,757,-2
1464304789891807,758,-2.5
1464304789925141,759,-2.5
1464304789958474,760,-2.5
1464304789991807,761,-2.5
1464304790025141,762,-2.5
1464304790058474,763,-2.5
1464304790091807,764,-2.5
1464304790125141,765,-2
1464304790158474,766,-2
1464304790191807,767,-2
1464304790225141,768,-2
1464304790258474,769,-2
1464304790291807,770,-2
1464304790325141,771,-2
1464304790358474,772,-1.5
1464304790391807,773,-1.5
1464304790425141,774,-1.5
1464304790458474,775,-1
1464304790491807,776,-1
1464304790525141,777,-0.5
1464304790558474,778,-0.5
1464304790591807,779,-0.5
1464304790625141,780,-0.5
1464304790658474,781,-0.5
1464304790691807,782,-0.5
1464304790725141,783,-0.5
1464304790758474,784,-0.5
1464304790791807,785,-0.5
1464304790825141,786,-0.5
1464304790858474,787,-0.5
1464304790891807,788,0
1464304790925141,789,0
1464304790958474,790,0
1464304790991807,791,0.5
1464304791025141,792,1
1464304791058474,793,1
1464304791091807,794,1
1464304791125141,795,0.5
1464304791158474,796,0.5
1464304791191807,797,0
1464304791225141,798,0
1464304791258474,799,-0.5
1464304791291807,800,0
1464304791325141,801,0
1464304791358474,802,0.5
1464304791391807,803,0.5
1464304791425141,804,0.5
1464304791458474,805,0.5
1464304791491807,806,0
1464304791525141,807,0
1464304791558474,808,0
1464304791591807,809,-0.5
1464304791625141,810,-0.5
1464304791658474,811,0
1464304791691807,812,0
1464304791725141,813,0
1464304791758474,814,0
1464304791791807,815,0
1464304791825141,816,0
1464304791858474,817,0
1464304791891807,818,0
1464304791925141,819,-0.5
1464304791958474,820,-0.5
1464304791991807,821,-0.5
1464304792025141,822,-0.5
1464304792058474,823,-0.5
1464304792091807,824,-0.5
1464304792125141,825,-0.5
1464304792158474,826,-0.5
1464304792191807,827,-0.5
1464304792225141,828,-0.5
1464304792258474,829,-0.5
1464304792291807,830,-0.5
1464304792325141,831,-0.5
1464304792358474,832,-0.5
1464304792391807,833,-0.5
1464304792425141,834,-0.5
1464304792458474,835,-0.5
1464304792491807,836,-0.5
1464304792525141,837,-0.5
1464304792558474,838,-0.5
1464304792591807,839,-0.5
1464304792625141,840,0
1464304792658474,841,0
1464304792691807,842,0
1464304792725141,843,0
1464304792758474,844,0
1464304792791807,845,0
1464304792825141,846,0
1464304792858474,847,-0.5
1464304792891807,848,-1
1464304792925141,849,-1
1464304792958474,850,-1.5
1464304792991807,851,-1.5
1464304793025141,852,-1.5
1464304793058474,853,-1.5
1464304793091807,854,-1.5
1464304793125141,855,-1
1464304793158474,856,-1
1464304793191807,857,-0.5
1464304793225141,858,-0.5
1464304793258474,859,-0.5
1464304793291807,860,0
1464304793325141,861,0
1464304793358474,862,0
1464304793391807,863,0
1464304793425141,864,0
1464304793458474,865,0.5
1464304793491807,866,0.5
1464304793525141,867,0.5
1464304793558474,868,0.5
1464304793591807,869,1
1464304793625141,870,1
1464304793658474,871,1
1464304793691807,872,1
1464304793725141,873,1
1464304793758474,874,1
1464304793791807,875,1.5
1464304793825141,876,1.5
1464304793858474,877,2
1464304793891807,878,2
1464304793925141,879,2
1464304793958474,880,1.5
1464304793991807,881,1.5
1464304794025141,882,2
1464304794058474,883,2
1464304794091807,884,2
1464304794125141,885,2
1464304794158474,886,2
1464304794191807,887,2
1464304794225141,888,2
1464304794258474,889,1.5
1464304794291807,890,1.5
1464304794325141,891,1
1464304794358474,892,1
1464304794391807,893,1
1464304794425141,894,1
1464304794458474,895,1
1464304794491807,896,1
1464304794525141,897,1
1464304794558474,898,1
1464304794591807,899,0.5
1464304794625141,900,0.5
1464304794658474,901,0.5
1464304794691807,902,0.5
1464304794725141,903,0.5
1464304794758474,904,1
1464304794791807,905,1
1464304794825141,906,1
1464304794858474,907,1
1464304794891807,908,1.5
1464304794925141,909,1
1464304794958474,910,1
1464304794991807,911,1
1464304795025141,912,1
1464304795058474,913,0.5
1464304795091807,914,0.5
1464304795125141,915,0.5
1464304795158474,916,0.5
1464304795191807,917,0.5
1464304795225141,918,0.5
1464304795258474,919,0.5
1464304795291807,920,0.5
1464304795325141,921,1
1464304795358474,922,1
1464304795391807,923,1
1464304795425141,924,1
1464304795458474,925,1
1464304795491807,926,1
1464304795525141,927,1.5
1464304795558474,928,1.5
1464304795591807,929,1.5
1464304795625141,930,1.5
1464304795658474,931,2
1464304795691807,932,2
1464304795725141,933,1.5
1464304795758474,934,1.5
1464304795791807,935,1.5
1464304795825141,936,1.5
1464304795858474,937,1.5
1464304795891807,938,1
1464304795925141,939,1
1464304795958474,940,1
1464304795991807,941,1
1464304796025141,942,1
1464304796058474,943,1
1464304796091807,944,1
1464304796125141,945,1
1464304796158474,946,0.5
1464304796191807,947,0.5
1464304796225141,948,0
1464304796258474,949,0
1464304796291807,950,-0.5
1464304796325141,951,-0.5
1464304796358474,952,0
1464304796391807,953,0
1464304796425141,954,0.5
1464304796458474,955,1
1464304796491807,956,1
1464304796525141,957,1.5
1464304796558474,958,1.5
1464304796591807,959,1.5
1464304796625141,960,1.5
1464304796658474,961,1.5
1464304796691807,962,1.5
1464304796725141,963,1.5
1464304796758474,964,1.5
1464304796791807,965,1.5
1464304796825141,966,1.5
1464304796858474,967,1.5
1464304796891807,968,1.5
1464304796925141,969,1.5
1464304796958474,970,1.5
1464304796991807,971,2
1464304797025141,972,1.5
1464304797058474,973,1.5
1464304797091807,974,1.5
1464304797125141,975,1.5
1464304797158474,976,1.5
1464304797191807,977,1.5
1464304797225141,978,1.5
1464304797258474,979,2
1464304797291807,980,2
1464304797325141,981,2
1464304797358474,982,2
1464304797391807,983,2.5
1464304797425141,984,2.5
1464304797458474,985,2.5
1464304797491807,986,2
1464304797525141,987,2
1464304797558474,988,1.5
1464304797591807,989,1.5
1464304797625141,990,1.5
1464304797658474,991,1.5
1464304797691807,992,1.5
1464304797725141,993,1.5
1464304797758474,994,1.5
1464304797791807,995,1.5
1464304797825141,996,1.5
1464304797858474,997,1.5
1464304797891807,998,1.5
1464304797925141,999,1
1464304797958474,1000,0.5
1464304797991807,1001,0.5
1464304798025141,1002,0.5
1464304798058474,1003,0
1464304798091807,1004,0
1464304798125141,1005,0
1464304798158474,1006,0
1464304798191807,1007,0
1464304798225141,1008,0
1464304798258474,1009,0
1464304798291807,1010,0
1464304798325141,1011,0.5
1464304798358474,1012,0.5
1464304798391807,1013,0
1464304798425141,1014,0
1464304798458474,1015,0
1464304798491807,1016,0
1464304798525141,1017,-0.5
1464304798558474,1018,-0.5
1464304798591807,1019,-1
1464304798625141,1020,-1
1464304798658474,1021,-1
1464304798691807,1022,-1
1464304798725141,1023,-1
1464304798758474,1024,-1
1464304798791807,1025,-1
1464304798825141,1026,-1.5
1464304798858474,1027,-1.5
1464304798891807,1028,-1.5
1464304798925141,1029,-2
1464304798958474,1030,-2.5
1464304798991807,1031,-3
1464304799025141,1032,-3.5
1464304799058474,1033,-4.5
1464304799091807,1034,-4.5
1464304799125141,1035,-4.5
1464304799158474,1036,-4.5
1464304799191807,1037,-4.5
1464304799225141,1038,-4.5
1464304799258474,1039,-5
1464304799291807,1040,-5
1464304799325141,1041,-5
1464304799358474,1042,-5
1464304799391807,1043,-5
1464304799425141,1044,-5.5
1464304799458474,1045,-5.5
1464304799491807,1046,-5.5
1464304799525141,1047,-5.5
1464304799558474,1048,-6
1464304799591807,1049,-6
1464304799625141,1050,-6.5
1464304799658474,1051,-6.5
1464304799691807,1052,-6.5
1464304799725141,1053,-7
1464304799758474,1054,-7
1464304799791807,1055,-7.5
1464304799825141,1056,-8.5
1464304799858474,1057,-9
1464304799891807,1058,-9.5
1464304799925141,1059,-10
1464304799958474,1060,-10.5
1464304799991807,1061,-10.5
1464304800025141,1062,-10.5
1464304800058474,1063,-10.5
1464304800091807,1064,-10.5
1464304800125141,1065,-10.5
1464304800158474,1066,-10.5
1464304800191807,1067,-11
1464304800225141,1068,-11
1464304800258474,1069,-11.5
1464304800291807,1070,-11.5
1464304800325141,1071,-12
1464304800358474,1072,-12
1464304800391807,1073,-12
1464304800425141,1074,-12
1464304800458474,1075,-12
1464304800491807,1076,-12.5
1464304800525141,1077,-12.5
1464304800558474,1078,-12.5
1464304800591807,1079,-12.5
1464304800625141,1080,-13
1464304800658474,1081,-13
1464304800691807,1082,-13
1464304800725141,1083,-13
1464304800758474,1084,-13
1464304800791807,1085,-13
1464304800825141,1086,-13
1464304800858474,1087,-13
1464304800891807,1088,-13
1464304800925141,1089,-13
1464304800958474,1090,-13
1464304800991807,1091,-13
1464304801025141,1092,-12.5
1464304801058474,1093,-12
1464304801091807,1094,-11.5
1464304801125141,1095,-11.5
1464304801158474,1096,-11.5
1464304801191807,1097,-11
1464304801225141,1098,-11
1464304801258474,1099,-11
1464304801291807,1100,-11
1464304801325141,1101,-11
1464304801358474,1102,-11
1464304801391807,1103,-10.5
1464304801425141,1104,-10.5
1464304801458474,1105,-10
1464304801491807,1106,-10
1464304801525141,1107,-9.5
