ts_micro,frame_index,wheel
1464303783458474,254,-11
1464303783491807,255,-11.5
1464303783525141,256,-11.5
1464303783558474,257,-11.5
1464303783591807,258,-11.5
1464303783625141,259,-11.5
1464303783658474,260,-12
1464303783691807,261,-12
1464303783725141,262,-12.5
1464303783758474,263,-12.5
1464303783791807,264,-12.5
1464303783825141,265,-12.5
1464303783858474,266,-12.5
1464303783891807,267,-12.5
1464303783925141,268,-12
1464303783958474,269,-12
1464303783991807,270,-12
1464303784025141,271,-12.5
1464303784058474,272,-12.5
1464303784091807,273,-12.5
1464303784125141,274,-13
1464303784158474,275,-13
1464303784191807,276,-13
1464303784225141,277,-13.5
1464303784258474,278,-13.5
1464303784291807,279,-13.5
1464303784325141,280,-13.5
1464303784358474,281,-13.5
1464303784391807,282,-13.5
1464303784425141,283,-13
1464303784458474,284,-13
1464303784491807,285,-13
1464303784525141,286,-13
1464303784558474,287,-13
1464303784591807,288,-13
1464303784625141,289,-13
1464303784658474,290,-13.5
1464303784691807,291,-13.5
1464303784725141,292,-13.5
1464303784758474,293,-13.5
1464303784791807,294,-13
1464303784825141,295,-13
1464303784858474,296,-13
1464303784891807,297,-13
1464303784925141,298,-13
1464303784958474,299,-13.5
1464303784991807,300,-13.5
1464303785025141,301,-13.5
1464303785058474,302,-14
1464303785091807,303,-14
1464303785125141,304,-14
1464303785158474,305,-13.5
1464303785191807,306,-13.5
1464303785225141,307,-13
1464303785258474,308,-13
1464303785291807,309,-13
1464303785325141,310,-13
1464303785358474,311,-13
1464303785391807,312,-13
1464303785425141,313,-13.5
1464303785458474,314,-13.5
1464303785491807,315,-13.5
1464303785525141,316,-14
1464303785558474,317,-14.5
1464303785591807,318,-14.5
1464303785625141,319,-15
1464303785658474,320,-15
1464303785691807,321,-15
1464303785725141,322,-15
1464303785758474,323,-15
1464303785791807,324,-15
1464303785825141,325,-15
1464303785858474,326,-15
1464303785891807,327,-15
1464303785925141,328,-15
1464303785958474,329,-15
1464303785991807,330,-15
1464303786025141,331,-15
1464303786058474,332,-15
1464303786091807,333,-15
1464303786125141,334,-15
1464303786158474,335,-15
1464303786191807,336,-15
1464303786225141,337,-15
1464303786258474,338,-15
1464303786291807,339,-14.5
1464303786325141,340,-14
1464303786358474,341,-13.5
1464303786391807,342,-13
1464303786425141,343,-12.5
1464303786458474,344,-12
1464303786491807,345,-12
1464303786525141,346,-12
1464303786558474,347,-12
1464303786591807,348,-12.5
1464303786625141,349,-12.5
1464303786658474,350,-13
1464303786691807,351,-13
1464303786725141,352,-13.5
1464303786758474,353,-13.5
1464303786791807,354,-13.5
1464303786825141,355,-13.5
1464303786858474,356,-13.5
1464303786891807,357,-13.5
1464303786925141,358,-13.5
1464303786958474,359,-13.5
1464303786991807,360,-13.5
1464303787025141,361,-13.5
1464303787058474,362,-13.5
1464303787091807,363,-13.5
1464303787125141,364,-13.5
1464303787158474,365,-13.5
1464303787191807,366,-13.5
1464303787225141,367,-13.5
1464303787258474,368,-13.5
1464303787291807,369,-13.5
1464303787325141,370,-13.5
1464303787358474,371,-13.5
1464303787391807,372,-13.5
1464303787425141,373,-13.5
1464303787458474,374,-13.5
1464303787491807,375,-13.5
1464303787525141,376,-13.5
1464303787558474,377,-13
1464303787591807,378,-13.5
1464303787625141,379,-13.5
1464303787658474,380,-13.5
1464303787691807,381,-13.5
1464303787725141,382,-13.5
1464303787758474,383,-13.5
1464303787791807,384,-13
1464303787825141,385,-13
1464303787858474,386,-12.5
1464303787891807,387,-12.5
1464303787925141,388,-12.5
1464303787958474,389,-12.5
1464303787991807,390,-12.5
1464303788025141,391,-12.5
1464303788058474,392,-12.5
1464303788091807,393,-12.5
1464303788125141,394,-12.5
1464303788158474,395,-12.5
1464303788191807,396,-12.5
1464303788225141,397,-12.5
1464303788258474,398,-12.5
1464303788291807,399,-12
1464303788325141,400,-12
1464303788358474,401,-12
1464303788391807,402,-12
1464303788425141,403,-12
1464303788458474,404,-12
1464303788491807,405,-12
1464303788525141,406,-12
1464303788558474,407,-12.5
1464303788591807,408,-12.5
1464303788625141,409,-13
1464303788658474,410,-13
1464303788691807,411,-13
1464303788725141,412,-13.5
1464303788758474,413,-14
1464303788791807,414,-14.5
1464303788825141,415,-15
1464303788858474,416,-15
1464303788891807,417,-15
1464303788925141,418,-15
1464303788958474,419,-15
1464303788991807,420,-15
1464303789025141,421,-15
1464303789058474,422,-14.5
1464303789091807,423,-14.5
1464303789125141,424,-14.5
1464303789158474,425,-14
1464303789191807,426,-14
1464303789225141,427,-13.5
1464303789258474,428,-13
1464303789291807,429,-13
1464303789325141,430,-12.5
1464303789358474,431,-12
1464303789391807,432,-11.5
1464303789425141,433,-11.5
1464303789458474,434,-11.5
1464303789491807,435,-11
1464303789525141,436,-10.5
1464303789558474,437,-10
1464303789591807,438,-9
1464303789625141,439,-8.5
1464303789658474,440,-7.5
1464303789691807,441,-7
1464303789725141,442,-6
1464303789758474,443,-5.5
1464303789791807,444,-5
1464303789825141,445,-4
1464303789858474,446,-3.5
1464303789891807,447,-3.5
1464303789925141,448,-3.5
1464303789958474,449,-3
1464303789991807,450,-3
1464303790025141,451,-3
1464303790058474,452,-3
1464303790091807,453,-3
1464303790125141,454,-3
1464303790158474,455,-3
1464303790191807,456,-3
1464303790225141,457,-2.5
1464303790258474,458,-2.5
1464303790291807,459,-2.5
1464303790325141,460,-2.5
1464303790358474,461,-2.5
1464303790391807,462,-2.5
1464303790425141,463,-2
1464303790458474,464,-1.5
1464303790491807,465,-1.5
1464303790525141,466,-1
1464303790558474,467,-1
1464303790591807,468,-1.5
1464303790625141,469,-1.5
1464303790658474,470,-1.5
1464303790691807,471,-1.5
1464303790725141,472,-1.5
1464303790758474,473,-1.5
1464303790791807,474,-1.5
1464303790825141,475,-1.5
1464303790858474,476,-1.5
1464303790891807,477,-1.5
1464303790925141,478,-1.5
1464303790958474,479,-1.5
1464303790991807,480,-1.5
1464303791025141,481,-1.5
1464303791058474,482,-1.5
1464303791091807,483,-1.5
1464303791125141,484,-1.5
1464303791158474,485,-1.5
1464303791191807,486,-1.5
1464303791225141,487,-1.5
1464303791258474,488,-2
1464303791291807,489,-2
1464303791325141,490,-2
1464303791358474,491,-2.5
1464303791391807,492,-3
1464303791425141,493,-3.5
1464303791458474,494,-3.5
1464303791491807,495,-3.5
1464303791525141,496,-3.5
1464303791558474,497,-3.5
1464303791591807,498,-3.5
1464303791625141,499,-3.5
1464303791658474,500,-3.5
1464303791691807,501,-3.5
1464303791725141,502,-3.5
1464303791758474,503,-3.5
1464303791791807,504,-3
1464303791825141,505,-3
1464303791858474,506,-3
1464303791891807,507,-3
1464303791925141,508,-2.5
1464303791958474,509,-2.5
1464303791991807,510,-2.5
1464303792025141,511,-2.5
1464303792058474,512,-2.5
1464303792091807,513,-2
1464303792125141,514,-2
1464303792158474,515,-1.5
1464303792191807,516,-1.5
1464303792225141,517,-1.5
1464303792258474,518,-1.5
1464303792291807,519,-1.5
1464303792325141,520,-1.5
1464303792358474,521,-1.5
1464303792391807,522,-1.5
1464303792425141,523,-1.5
1464303792458474,524,-1.5
1464303792491807,525,-1.5
1464303792525141,526,-1
1464303792558474,527,-1
1464303792591807,528,-1
1464303792625141,529,-1
1464303792658474,530,-1
1464303792691807,531,-1
1464303792725141,532,-1
1464303792758474,533,-1
1464303792791807,534,-0.5
1464303792825141,535,-0.5
1464303792858474,536,-0.5
1464303792891807,537,-0.5
1464303792925141,538,-0.5
1464303792958474,539,0
1464303792991807,540,0
1464303793025141,541,0
1464303793058474,542,0.5
1464303793091807,543,0.5
1464303793125141,544,0.5
1464303793158474,545,0.5
1464303793191807,546,0.5
1464303793225141,547,1
1464303793258474,548,1
1464303793291807,549,1
1464303793325141,550,1
1464303793358474,551,1
1464303793391807,552,1
1464303793425141,553,1
1464303793458474,554,1
1464303793491807,555,1
1464303793525141,556,1.5
1464303793558474,557,1.5
1464303793591807,558,1.5
1464303793625141,559,1.5
1464303793658474,560,1.5
1464303793691807,561,1.5
1464303793725141,562,1.5
1464303793758474,563,1.5
1464303793791807,564,1.5
1464303793825141,565,2
1464303793858474,566,2
1464303793891807,567,2
1464303793925141,568,2
1464303793958474,569,2
1464303793991807,570,2.5
1464303794025141,571,2.5
1464303794058474,572,2.5
1464303794091807,573,3
1464303794125141,574,3
1464303794158474,575,3
1464303794191807,576,3
1464303794225141,577,3
1464303794258474,578,3.5
1464303794291807,579,3.5
1464303794325141,580,3.5
1464303794358474,581,3.5
1464303794391807,582,3.5
1464303794425141,583,3.5
1464303794458474,584,3.5
1464303794491807,585,3.5
1464303794525141,586,3.5
1464303794558474,587,3.5
1464303794591807,588,3.5
1464303794625141,589,3.5
1464303794658474,590,3.5
1464303794691807,591,3.5
1464303794725141,592,4
1464303794758474,593,4
1464303794791807,594,4.5
1464303794825141,595,4.5
1464303794858474,596,4.5
1464303794891807,597,4.5
1464303794925141,598,4.5
1464303794958474,599,5
1464303794991807,600,5
1464303795025141,601,5
1464303795058474,602,5
1464303795091807,603,5
1464303795125141,604,5.5
1464303795158474,605,5.5
1464303795191807,606,6
1464303795225141,607,6
1464303795258474,608,6
1464303795291807,609,6
1464303795325141,610,6
1464303795358474,611,6
1464303795391807,612,6
1464303795425141,613,6
1464303795458474,614,6
1464303795491807,615,6
1464303795525141,616,6
1464303795558474,617,6
1464303795591807,618,6
1464303795625141,619,6
1464303795658474,620,5.5
1464303795691807,621,5.5
1464303795725141,622,5
1464303795758474,623,5
1464303795791807,624,4.5
1464303795825141,625,5
1464303795858474,626,5
1464303795891807,627,5
1464303795925141,628,5
1464303795958474,629,5
1464303795991807,630,5
1464303796025141,631,5
1464303796058474,632,5
1464303796091807,633,5
1464303796125141,634,5
1464303796158474,635,5.5
1464303796191807,636,5.5
1464303796225141,637,5.5
1464303796258474,638,5.5
1464303796291807,639,5.5
1464303796325141,640,5.5
1464303796358474,641,5.5
1464303796391807,642,5.5
1464303796425141,643,5.5
1464303796458474,644,5.5
1464303796491807,645,5.5
1464303796525141,646,5.5
1464303796558474,647,5.5
1464303796591807,648,5.5
1464303796625141,649,5.5
1464303796658474,650,5.5
1464303796691807,651,5.5
1464303796725141,652,5.5
1464303796758474,653,5.5
1464303796791807,654,5.5
1464303796825141,655,5.5
1464303796858474,656,5.5
1464303796891807,657,5.5
1464303796925141,658,6
1464303796958474,659,6
1464303796991807,660,6
1464303797025141,661,6
1464303797058474,662,6
1464303797091807,663,6
1464303797125141,664,6
1464303797158474,665,6
1464303797191807,666,6.5
1464303797225141,667,7
1464303797258474,668,7
1464303797291807,669,7.5
1464303797325141,670,7.5
1464303797358474,671,7.5
1464303797391807,672,7
1464303797425141,673,7
1464303797458474,674,7
1464303797491807,675,7
1464303797525141,676,7
1464303797558474,677,7
1464303797591807,678,7.5
1464303797625141,679,7.5
1464303797658474,680,7.5
1464303797691807,681,8
1464303797725141,682,8
1464303797758474,683,8
1464303797791807,684,7.5
1464303797825141,685,7.5
1464303797858474,686,7.5
1464303797891807,687,7.5
1464303797925141,688,7
1464303797958474,689,7
1464303797991807,690,7
1464303798025141,691,7
1464303798058474,692,7
1464303798091807,693,7
1464303798125141,694,7.5
1464303798158474,695,7.5
1464303798191807,696,7.5
1464303798225141,697,7.5
1464303798258474,698,7
1464303798291807,699,7
1464303798325141,700,6.5
1464303798358474,701,6
1464303798391807,702,5.5
1464303798425141,703,5.5
1464303798458474,704,5.5
1464303798491807,705,5.5
1464303798525141,706,5.5
1464303798558474,707,5.5
1464303798591807,708,5.5
1464303798625141,709,5.5
1464303798658474,710,5.5
1464303798691807,711,5.5
1464303798725141,712,5.5
1464303798758474,713,5.5
1464303798791807,714,5.5
1464303798825141,715,5
1464303798858474,716,5
1464303798891807,717,5
1464303798925141,718,5
1464303798958474,719,5
1464303798991807,720,5
1464303799025141,721,5
1464303799058474,722,5
1464303799091807,723,5.5
1464303799125141,724,5.5
1464303799158474,725,5.5
1464303799191807,726,5.5
1464303799225141,727,5.5
1464303799258474,728,5.5
1464303799291807,729,5.5
1464303799325141,730,5.5
1464303799358474,731,5.5
1464303799391807,732,5.5
1464303799425141,733,5.5
1464303799458474,734,5.5
1464303799491807,735,5.5
1464303799525141,736,5.5
1464303799558474,737,5.5
1464303799591807,738,5.5
1464303799625141,739,5.5
1464303799658474,740,5.5
1464303799691807,741,6
1464303799725141,742,6
1464303799758474,743,6
1464303799791807,744,6.5
1464303799825141,745,6.5
1464303799858474,746,6.5
1464303799891807,747,6.5
1464303799925141,748,7
1464303799958474,749,7
1464303799991807,750,7
1464303800025141,751,7
1464303800058474,752,7
1464303800091807,753,7.5
1464303800125141,754,7.5
1464303800158474,755,7.5
1464303800191807,756,7.5
1464303800225141,757,7.5
1464303800258474,758,7.5
1464303800291807,759,8
1464303800325141,760,8
1464303800358474,761,8
1464303800391807,762,8
1464303800425141,763,8
1464303800458474,764,8.5
1464303800491807,765,8.5
1464303800525141,766,8.5
1464303800558474,767,8.5
1464303800591807,768,8.5
1464303800625141,769,8
1464303800658474,770,8
1464303800691807,771,8
1464303800725141,772,8
1464303800758474,773,8
1464303800791807,774,8
1464303800825141,775,8
1464303800858474,776,8
1464303800891807,777,8
1464303800925141,778,8
1464303800958474,779,8
1464303800991807,780,8
1464303801025141,781,8
1464303801058474,782,8
1464303801091807,783,8
1464303801125141,784,8
1464303801158474,785,8
1464303801191807,786,8.5
1464303801225141,787,8.5
1464303801258474,788,8.5
1464303801291807,789,8.5
1464303801325141,790,9
1464303801358474,791,9
1464303801391807,792,9
1464303801425141,793,9.5
1464303801458474,794,9.5
1464303801491807,795,9.5
1464303801525141,796,9.5
1464303801558474,797,9.5
1464303801591807,798,9.5
1464303801625141,799,9.5
1464303801658474,800,9.5
1464303801691807,801,9.5
1464303801725141,802,9.5
1464303801758474,803,9.5
1464303801791807,804,9.5
1464303801825141,805,9.5
1464303801858474,806,9.5
1464303801891807,807,9.5
1464303801925141,808,9.5
1464303801958474,809,9.5
1464303801991807,810,9.5
1464303802025141,811,9.5
1464303802058474,812,9.5
1464303802091807,813,9.5
1464303802125141,814,9.5
1464303802158474,815,9.5
1464303802191807,816,9.5
1464303802225141,817,9.5
1464303802258474,818,9.5
1464303802291807,819,9.5
1464303802325141,820,9.5
1464303802358474,821,9.5
1464303802391807,822,9.5
1464303802425141,823,9.5
1464303802458474,824,9.5
1464303802491807,825,9
1464303802525141,826,9
1464303802558474,827,9
1464303802591807,828,9
1464303802625141,829,9
1464303802658474,830,9
1464303802691807,831,9
1464303802725141,832,9
1464303802758474,833,9
1464303802791807,834,8.5
1464303802825141,835,8.5
1464303802858474,836,8
1464303802891807,837,8
1464303802925141,838,8
1464303802958474,839,8
1464303802991807,840,8
1464303803025141,841,8
1464303803058474,842,8
1464303803091807,843,8
1464303803125141,844,8
1464303803158474,845,8
1464303803191807,846,8
1464303803225141,847,8
1464303803258474,848,8
1464303803291807,849,8
1464303803325141,850,8
1464303803358474,851,8
1464303803391807,852,8
1464303803425141,853,8
1464303803458474,854,8
1464303803491807,855,8
1464303803525141,856,8
1464303803558474,857,8
1464303803591807,858,8
1464303803625141,859,8
1464303803658474,860,8
1464303803691807,861,8
1464303803725141,862,8
1464303803758474,863,8
1464303803791807,864,8
1464303803825141,865,8
1464303803858474,866,8
1464303803891807,867,8
1464303803925141,868,8
1464303803958474,869,8
1464303803991807,870,8.5
1464303804025141,871,8.5
1464303804058474,872,8.5
1464303804091807,873,8.5
1464303804125141,874,8.5
1464303804158474,875,8.5
1464303804191807,876,8.5
1464303804225141,877,8.5
1464303804258474,878,8.5
1464303804291807,879,8.5
1464303804325141,880,8.5
1464303804358474,881,8.5
1464303804391807,882,8.5
1464303804425141,883,8.5
1464303804458474,884,8.5
1464303804491807,885,8.5
1464303804525141,886,8.5
1464303804558474,887,8.5
1464303804591807,888,9
1464303804625141,889,9
1464303804658474,890,9
1464303804691807,891,9
1464303804725141,892,9
1464303804758474,893,9.5
1464303804791807,894,10
1464303804825141,895,10
1464303804858474,896,10
1464303804891807,897,10
1464303804925141,898,10
1464303804958474,899,10
1464303804991807,900,10
1464303805025141,901,10
1464303805058474,902,10
1464303805091807,903,10.5
1464303805125141,904,10.5
1464303805158474,905,10.5
1464303805191807,906,10.5
1464303805225141,907,10.5
1464303805258474,908,10.5
1464303805291807,909,10.5
1464303805325141,910,10.5
1464303805358474,911,10.5
1464303805391807,912,10.5
1464303805425141,913,10.5
1464303805458474,914,10.5
1464303805491807,915,10.5
1464303805525141,916,10.5
1464303805558474,917,10.5
1464303805591807,918,10.5
1464303805625141,919,10
1464303805658474,920,10
1464303805691807,921,10
1464303805725141,922,10
1464303805758474,923,10
1464303805791807,924,10
1464303805825141,925,10
1464303805858474,926,10
1464303805891807,927,10
1464303805925141,928,10
1464303805958474,929,10
1464303805991807,930,10
1464303806025141,931,10
1464303806058474,932,10
1464303806091807,933,10
1464303806125141,934,10
1464303806158474,935,10
1464303806191807,936,10
1464303806225141,937,10
1464303806258474,938,10
1464303806291807,939,10
1464303806325141,940,10
1464303806358474,941,10
1464303806391807,942,10
1464303806425141,943,10
1464303806458474,944,10
1464303806491807,945,10
1464303806525141,946,10
1464303806558474,947,10
1464303806591807,948,10
1464303806625141,949,10
1464303806658474,950,10
1464303806691807,951,10
1464303806725141,952,10
1464303806758474,953,10
1464303806791807,954,9.5
1464303806825141,955,9.5
1464303806858474,956,9.5
1464303806891807,957,9.5
1464303806925141,958,9.5
1464303806958474,959,9.5
1464303806991807,960,9.5
1464303807025141,961,9.5
1464303807058474,962,9.5
1464303807091807,963,10
1464303807125141,964,10
1464303807158474,965,10
1464303807191807,966,10
1464303807225141,967,10
1464303807258474,968,10
1464303807291807,969,10
1464303807325141,970,10
1464303807358474,971,10
1464303807391807,972,10.5
1464303807425141,973,10.5
1464303807458474,974,10.5
1464303807491807,975,10
1464303807525141,976,10
1464303807558474,977,10
1464303807591807,978,10
1464303807625141,979,10
1464303807658474,980,10.5
1464303807691807,981,10.5
1464303807725141,982,10.5
1464303807758474,983,10.5
1464303807791807,984,10.5
1464303807825141,985,10
1464303807858474,986,10
1464303807891807,987,10
1464303807925141,988,10.5
1464303807958474,989,10.5
1464303807991807,990,10.5
1464303808025141,991,10.5
1464303808058474,992,10.5
1464303808091807,993,10.5
1464303808125141,994,10.5
1464303808158474,995,10.5
1464303808191807,996,10.5
1464303808225141,997,10.5
1464303808258474,998,10.5
1464303808291807,999,10.5
1464303808325141,1000,10.5
1464303808358474,1001,10.5
1464303808391807,1002,10.5
1464303808425141,1003,10.5
1464303808458474,1004,10.5
1464303808491807,1005,10.5
1464303808525141,1006,10.5
1464303808558474,1007,10.5
1464303808591807,1008,10.5
1464303808625141,1009,10.5
1464303808658474,1010,10.5
1464303808691807,1011,10.5
1464303808725141,1012,10.5
1464303808758474,1013,10.5
1464303808791807,1014,10
1464303808825141,1015,10
1464303808858474,1016,10
1464303808891807,1017,10
1464303808925141,1018,10
1464303808958474,1019,10
1464303808991807,1020,10.5
1464303809025141,1021,10.5
1464303809058474,1022,10.5
1464303809091807,1023,10.5
1464303809125141,1024,10.5
1464303809158474,1025,10.5
1464303809191807,1026,10.5
1464303809225141,1027,10.5
1464303809258474,1028,10.5
1464303809291807,1029,10.5
1464303809325141,1030,10.5
1464303809358474,1031,10.5
1464303809391807,1032,10.5
1464303809425141,1033,10.5
1464303809458474,1034,10.5
1464303809491807,1035,10.5
1464303809525141,1036,10.5
1464303809558474,1037,10.5
1464303809591807,1038,10.5
1464303809625141,1039,10.5
1464303809658474,1040,10.5
1464303809691807,1041,10.5
1464303809725141,1042,10.5
1464303809758474,1043,10.5
1464303809791807,1044,10.5
1464303809825141,1045,10.5
1464303809858474,1046,10.5
1464303809891807,1047,10.5
1464303809925141,1048,10.5
1464303809958474,1049,10.5
1464303809991807,1050,10
1464303810025141,1051,10
1464303810058474,1052,10
1464303810091807,1053,10
1464303810125141,1054,10.5
1464303810158474,1055,10.5
1464303810191807,1056,11
1464303810225141,1057,11
1464303810258474,1058,11
1464303810291807,1059,11
1464303810325141,1060,11
1464303810358474,1061,11
1464303810391807,1062,11
1464303810425141,1063,11
1464303810458474,1064,11
1464303810491807,1065,11
1464303810525141,1066,11
1464303810558474,1067,11
1464303810591807,1068,11
1464303810625141,1069,11
1464303810658474,1070,11
1464303810691807,1071,11
1464303810725141,1072,11
1464303810758474,1073,11
1464303810791807,1074,11
1464303810825141,1075,11
1464303810858474,1076,10.5
1464303810891807,1077,10.5
1464303810925141,1078,10.5
1464303810958474,1079,10
1464303810991807,1080,10
1464303811025141,1081,10
1464303811058474,1082,9.5
1464303811091807,1083,9.5
1464303811125141,1084,9.5
1464303811158474,1085,9.5
1464303811191807,1086,9.5
1464303811225141,1087,9.5
1464303811258474,1088,9
1464303811291807,1089,9
1464303811325141,1090,9
1464303811358474,1091,8.5
1464303811391807,1092,8.5
1464303811425141,1093,8.5
1464303811458474,1094,8.5
1464303811491807,1095,8.5
1464303811525141,1096,8.5
1464303811558474,1097,8.5
1464303811591807,1098,8.5
1464303811625141,1099,8.5
1464303811658474,1100,8.5
1464303811691807,1101,8.5
1464303811725141,1102,8.5
1464303811758474,1103,8.5
1464303811791807,1104,8.5
