ts_micro,frame_index,wheel
1464303692425141,222,1.5
1464303692458474,223,1.5
1464303692491807,224,1.5
1464303692525141,225,1.5
1464303692558474,226,1.5
1464303692591807,227,1.5
1464303692625141,228,1.5
1464303692658474,229,1.5
1464303692691807,230,1.5
1464303692725141,231,1.5
1464303692758474,232,1.5
1464303692791807,233,1.5
1464303692825141,234,1.5
1464303692858474,235,1.5
1464303692891807,236,1.5
1464303692925141,237,1.5
1464303692958474,238,1.5
1464303692991807,239,1.5
1464303693025141,240,1.5
1464303693058474,241,1.5
1464303693091807,242,1.5
1464303693125141,243,1.5
1464303693158474,244,1.5
1464303693191807,245,1.5
1464303693225141,246,1.5
1464303693258474,247,1.5
1464303693291807,248,2
1464303693325141,249,2
1464303693358474,250,2
1464303693391807,251,2
1464303693425141,252,2
1464303693458474,253,2
1464303693491807,254,2
1464303693525141,255,2
1464303693558474,256,2
1464303693591807,257,2
1464303693625141,258,2
1464303693658474,259,2
1464303693691807,260,1.5
1464303693725141,261,1.5
1464303693758474,262,1.5
1464303693791807,263,1.5
1464303693825141,264,1.5
1464303693858474,265,1.5
1464303693891807,266,1.5
1464303693925141,267,1.5
1464303693958474,268,1.5
1464303693991807,269,1.5
1464303694025141,270,1.5
1464303694058474,271,1
1464303694091807,272,1
1464303694125141,273,1
1464303694158474,274,1
1464303694191807,275,1
1464303694225141,276,0.5
1464303694258474,277,0.5
1464303694291807,278,0
1464303694325141,279,0
1464303694358474,280,-0.5
1464303694391807,281,-0.5
1464303694425141,282,-0.5
1464303694458474,283,-0.5
1464303694491807,284,-0.5
1464303694525141,285,-0.5
1464303694558474,286,-0.5
1464303694591807,287,-1
1464303694625141,288,-1
1464303694658474,289,-1
1464303694691807,290,-1
1464303694725141,291,-1
1464303694758474,292,-1
1464303694791807,293,-1
1464303694825141,294,-1.5
1464303694858474,295,-1.5
1464303694891807,296,-1.5
1464303694925141,297,-1.5
1464303694958474,298,-1.5
1464303694991807,299,-1.5
1464303695025141,300,-1.5
1464303695058474,301,-1.5
1464303695091807,302,-1.5
1464303695125141,303,-1.5
1464303695158474,304,-1.5
1464303695191807,305,-1.5
1464303695225141,306,-1
1464303695258474,307,-1
1464303695291807,308,-1
1464303695325141,309,-1
1464303695358474,310,-1
1464303695391807,311,-1
1464303695425141,312,-1.5
1464303695458474,313,-1.5
1464303695491807,314,-1.5
1464303695525141,315,-1.5
1464303695558474,316,-1.5
1464303695591807,317,-1.5
1464303695625141,318,-1.5
1464303695658474,319,-1.5
1464303695691807,320,-1.5
1464303695725141,321,-1.5
1464303695758474,322,-1.5
1464303695791807,323,-1.5
1464303695825141,324,-1.5
1464303695858474,325,-1.5
1464303695891807,326,-1.5
1464303695925141,327,-1.5
1464303695958474,328,-1.5
1464303695991807,329,-1.5
1464303696025141,330,-1.5
1464303696058474,331,-1.5
1464303696091807,332,-1.5
1464303696125141,333,-1.5
1464303696158474,334,-1.5
1464303696191807,335,-1.5
1464303696225141,336,-1.5
1464303696258474,337,-1.5
1464303696291807,338,-1.5
1464303696325141,339,-1.5
1464303696358474,340,-1.5
1464303696391807,341,-1
1464303696425141,342,-1
1464303696458474,343,-1
1464303696491807,344,-1
1464303696525141,345,-1
1464303696558474,346,-1
1464303696591807,347,-1
1464303696625141,348,-1
1464303696658474,349,-1
1464303696691807,350,-1
1464303696725141,351,-1
1464303696758474,352,-1
1464303696791807,353,-1
1464303696825141,354,-1
1464303696858474,355,-1
1464303696891807,356,-1
1464303696925141,357,-1
1464303696958474,358,-1
1464303696991807,359,0
1464303697025141,360,0.5
1464303697058474,361,1
1464303697091807,362,1.5
1464303697125141,363,1.5
1464303697158474,364,1.5
1464303697191807,365,1.5
1464303697225141,366,1.5
1464303697258474,367,1.5
1464303697291807,368,1
1464303697325141,369,1
1464303697358474,370,1
1464303697391807,371,1
1464303697425141,372,1
1464303697458474,373,1
1464303697491807,374,1
1464303697525141,375,1
1464303697558474,376,1
1464303697591807,377,0.5
1464303697625141,378,0.5
1464303697658474,379,0.5
1464303697691807,380,1
1464303697725141,381,1
1464303697758474,382,1
1464303697791807,383,1
1464303697825141,384,1
1464303697858474,385,1
1464303697891807,386,1
1464303697925141,387,1
1464303697958474,388,1
1464303697991807,389,1
1464303698025141,390,1
1464303698058474,391,1
1464303698091807,392,1
1464303698125141,393,1
1464303698158474,394,1
1464303698191807,395,1
1464303698225141,396,1
1464303698258474,397,1
1464303698291807,398,1
1464303698325141,399,1
1464303698358474,400,1
1464303698391807,401,1
1464303698425141,402,1
1464303698458474,403,1
1464303698491807,404,1
1464303698525141,405,1
1464303698558474,406,1
1464303698591807,407,1
1464303698625141,408,1
1464303698658474,409,1
1464303698691807,410,1
1464303698725141,411,1
1464303698758474,412,1
1464303698791807,413,1
1464303698825141,414,1
1464303698858474,415,1
1464303698891807,416,1
1464303698925141,417,1
1464303698958474,418,1
1464303698991807,419,1
1464303699025141,420,1
1464303699058474,421,1
1464303699091807,422,1
1464303699125141,423,1
1464303699158474,424,1
1464303699191807,425,1
1464303699225141,426,1
1464303699258474,427,1
1464303699291807,428,1
1464303699325141,429,1
1464303699358474,430,1
1464303699391807,431,1
1464303699425141,432,1
1464303699458474,433,1
1464303699491807,434,1
1464303699525141,435,1
1464303699558474,436,1
1464303699591807,437,1
1464303699625141,438,1
1464303699658474,439,1
1464303699691807,440,0.5
1464303699725141,441,0.5
1464303699758474,442,0.5
1464303699791807,443,0.5
1464303699825141,444,0
1464303699858474,445,0
1464303699891807,446,0
1464303699925141,447,0.5
1464303699958474,448,0.5
1464303699991807,449,0.5
1464303700025141,450,0.5
1464303700058474,451,0.5
1464303700091807,452,0.5
1464303700125141,453,0.5
1464303700158474,454,0.5
1464303700191807,455,1
1464303700225141,456,1
1464303700258474,457,0.5
1464303700291807,458,0
1464303700325141,459,0
1464303700358474,460,0
1464303700391807,461,0
1464303700425141,462,0
1464303700458474,463,0
1464303700491807,464,0
1464303700525141,465,-0.5
1464303700558474,466,-0.5
1464303700591807,467,-0.5
1464303700625141,468,-0.5
1464303700658474,469,-0.5
1464303700691807,470,-0.5
1464303700725141,471,-0.5
1464303700758474,472,-0.5
1464303700791807,473,-0.5
1464303700825141,474,-0.5
1464303700858474,475,-0.5
1464303700891807,476,-0.5
1464303700925141,477,-0.5
1464303700958474,478,-0.5
1464303700991807,479,-0.5
1464303701025141,480,-0.5
1464303701058474,481,-0.5
1464303701091807,482,-0.5
1464303701125141,483,-0.5
1464303701158474,484,-0.5
1464303701191807,485,-0.5
1464303701225141,486,-0.5
1464303701258474,487,-0.5
1464303701291807,488,-0.5
1464303701325141,489,-0.5
1464303701358474,490,-0.5
1464303701391807,491,-0.5
1464303701425141,492,-0.5
1464303701458474,493,-0.5
1464303701491807,494,0.5
1464303701525141,495,0.5
1464303701558474,496,0.5
1464303701591807,497,0
1464303701625141,498,-0.5
1464303701658474,499,-0.5
1464303701691807,500,-0.5
1464303701725141,501,0
1464303701758474,502,0.5
1464303701791807,503,0.5
1464303701825141,504,1
1464303701858474,505,0.5
1464303701891807,506,0.5
1464303701925141,507,0.5
1464303701958474,508,0.5
1464303701991807,509,0.5
1464303702025141,510,0.5
1464303702058474,511,0.5
1464303702091807,512,0.5
1464303702125141,513,0.5
1464303702158474,514,0.5
1464303702191807,515,0.5
1464303702225141,516,0.5
1464303702258474,517,0.5
1464303702291807,518,0.5
1464303702325141,519,0
1464303702358474,520,0
1464303702391807,521,0
1464303702425141,522,0
1464303702458474,523,0
1464303702491807,524,0
1464303702525141,525,0
1464303702558474,526,0
1464303702591807,527,0
1464303702625141,528,0.5
1464303702658474,529,0.5
1464303702691807,530,0.5
1464303702725141,531,0.5
1464303702758474,532,0.5
1464303702791807,533,0.5
1464303702825141,534,0.5
1464303702858474,535,0.5
1464303702891807,536,1
1464303702925141,537,1
1464303702958474,538,1
1464303702991807,539,1
1464303703025141,540,1
1464303703058474,541,1.5
1464303703091807,542,1.5
1464303703125141,543,1
1464303703158474,544,1
1464303703191807,545,1
1464303703225141,546,0.5
1464303703258474,547,0.5
1464303703291807,548,0.5
1464303703325141,549,0.5
1464303703358474,550,0.5
1464303703391807,551,0.5
1464303703425141,552,0.5
1464303703458474,553,0.5
1464303703491807,554,0.5
1464303703525141,555,0.5
1464303703558474,556,0.5
1464303703591807,557,0
1464303703625141,558,0
1464303703658474,559,0
1464303703691807,560,0
1464303703725141,561,0
1464303703758474,562,0
1464303703791807,563,0.5
1464303703825141,564,0.5
1464303703858474,565,0.5
1464303703891807,566,0.5
1464303703925141,567,0.5
1464303703958474,568,0.5
1464303703991807,569,0.5
1464303704025141,570,0.5
1464303704058474,571,0.5
1464303704091807,572,0.5
1464303704125141,573,0.5
1464303704158474,574,0.5
1464303704191807,575,0.5
1464303704225141,576,0.5
1464303704258474,577,0.5
1464303704291807,578,0.5
1464303704325141,579,0.5
1464303704358474,580,0.5
1464303704391807,581,0.5
1464303704425141,582,0.5
1464303704458474,583,0.5
1464303704491807,584,0.5
1464303704525141,585,0.5
1464303704558474,586,0.5
1464303704591807,587,0.5
1464303704625141,588,0.5
1464303704658474,589,0
1464303704691807,590,-0.5
1464303704725141,591,-0.5
1464303704758474,592,-0.5
1464303704791807,593,-1
1464303704825141,594,-1
1464303704858474,595,-1
1464303704891807,596,-1
1464303704925141,597,-1
1464303704958474,598,-1
1464303704991807,599,-1
1464303705025141,600,-1
1464303705058474,601,-1
1464303705091807,602,-1
1464303705125141,603,-1
1464303705158474,604,-1
1464303705191807,605,-1
1464303705225141,606,-1
1464303705258474,607,-1
1464303705291807,608,-1
1464303705325141,609,-1
1464303705358474,610,-1
1464303705391807,611,-1
1464303705425141,612,-1
1464303705458474,613,-1
1464303705491807,614,-1
1464303705525141,615,-1
1464303705558474,616,-1
1464303705591807,617,-1
1464303705625141,618,-1
1464303705658474,619,-1
1464303705691807,620,-1
1464303705725141,621,-1
1464303705758474,622,-0.5
1464303705791807,623,-0.5
1464303705825141,624,-0.5
1464303705858474,625,-0.5
1464303705891807,626,-0.5
1464303705925141,627,-0.5
1464303705958474,628,-0.5
1464303705991807,629,-0.5
1464303706025141,630,-0.5
1464303706058474,631,-0.5
1464303706091807,632,-0.5
1464303706125141,633,-0.5
1464303706158474,634,-0.5
1464303706191807,635,-0.5
1464303706225141,636,-0.5
1464303706258474,637,-0.5
1464303706291807,638,-0.5
1464303706325141,639,-0.5
1464303706358474,640,-0.5
1464303706391807,641,-0.5
1464303706425141,642,-0.5
1464303706458474,643,-0.5
1464303706491807,644,-0.5
1464303706525141,645,-0.5
1464303706558474,646,0
1464303706591807,647,0
1464303706625141,648,0
1464303706658474,649,0
1464303706691807,650,0
1464303706725141,651,0
1464303706758474,652,0
1464303706791807,653,0
1464303706825141,654,0
1464303706858474,655,0
1464303706891807,656,0
1464303706925141,657,0
1464303706958474,658,0
1464303706991807,659,0
1464303707025141,660,0
1464303707058474,661,0
1464303707091807,662,0
1464303707125141,663,0
1464303707158474,664,0
1464303707191807,665,0.5
1464303707225141,666,0.5
1464303707258474,667,1
1464303707291807,668,1
1464303707325141,669,1
1464303707358474,670,1
1464303707391807,671,1
1464303707425141,672,1
1464303707458474,673,1
1464303707491807,674,1
1464303707525141,675,1
1464303707558474,676,1
1464303707591807,677,1
1464303707625141,678,1
1464303707658474,679,1
1464303707691807,680,1
1464303707725141,681,1
1464303707758474,682,1
1464303707791807,683,0.5
1464303707825141,684,0.5
1464303707858474,685,0.5
1464303707891807,686,0.5
1464303707925141,687,0.5
1464303707958474,688,0.5
1464303707991807,689,0.5
1464303708025141,690,0.5
1464303708058474,691,0.5
1464303708091807,692,0.5
1464303708125141,693,0.5
1464303708158474,694,0.5
1464303708191807,695,0
1464303708225141,696,-0.5
1464303708258474,697,-1
1464303708291807,698,-1.5
1464303708325141,699,-1.5
1464303708358474,700,-1.5
1464303708391807,701,-2
1464303708425141,702,-2
1464303708458474,703,-2
1464303708491807,704,-2
1464303708525141,705,-2
1464303708558474,706,-2
1464303708591807,707,-2
1464303708625141,708,-2
1464303708658474,709,-2
1464303708691807,710,-2
1464303708725141,711,-1.5
1464303708758474,712,-1.5
1464303708791807,713,-1.5
1464303708825141,714,-1.5
1464303708858474,715,-1
1464303708891807,716,-1
1464303708925141,717,-1
1464303708958474,718,-1
1464303708991807,719,-1
1464303709025141,720,-1
1464303709058474,721,-1
1464303709091807,722,-0.5
1464303709125141,723,-0.5
1464303709158474,724,-0.5
1464303709191807,725,-0.5
1464303709225141,726,-0.5
1464303709258474,727,-0.5
1464303709291807,728,-0.5
1464303709325141,729,-0.5
1464303709358474,730,-0.5
1464303709391807,731,-0.5
1464303709425141,732,-0.5
1464303709458474,733,-0.5
1464303709491807,734,0
1464303709525141,735,0
1464303709558474,736,0.5
1464303709591807,737,0.5
1464303709625141,738,1
1464303709658474,739,1
1464303709691807,740,1
1464303709725141,741,1
1464303709758474,742,1
1464303709791807,743,1
1464303709825141,744,1
1464303709858474,745,1
1464303709891807,746,1
1464303709925141,747,1
1464303709958474,748,1
1464303709991807,749,1
1464303710025141,750,1
1464303710058474,751,1
1464303710091807,752,1
1464303710125141,753,1
1464303710158474,754,1
1464303710191807,755,1
1464303710225141,756,0.5
1464303710258474,757,0.5
1464303710291807,758,0.5
1464303710325141,759,0.5
1464303710358474,760,0.5
1464303710391807,761,0.5
1464303710425141,762,1
1464303710458474,763,1
1464303710491807,764,1
1464303710525141,765,1
1464303710558474,766,1
1464303710591807,767,1
1464303710625141,768,0.5
1464303710658474,769,0.5
1464303710691807,770,0.5
1464303710725141,771,0.5
1464303710758474,772,0.5
1464303710791807,773,0.5
1464303710825141,774,0.5
1464303710858474,775,0.5
1464303710891807,776,0
1464303710925141,777,0
1464303710958474,778,0
1464303710991807,779,-0.5
1464303711025141,780,-0.5
1464303711058474,781,-0.5
1464303711091807,782,-0.5
1464303711125141,783,-0.5
1464303711158474,784,-0.5
1464303711191807,785,-0.5
1464303711225141,786,-0.5
1464303711258474,787,-0.5
1464303711291807,788,-0.5
1464303711325141,789,-0.5
1464303711358474,790,-0.5
1464303711391807,791,-0.5
1464303711425141,792,-0.5
1464303711458474,793,-0.5
1464303711491807,794,-0.5
1464303711525141,795,-0.5
1464303711558474,796,-0.5
1464303711591807,797,0
1464303711625141,798,0
1464303711658474,799,0
1464303711691807,800,0
1464303711725141,801,0
1464303711758474,802,0
1464303711791807,803,0.5
1464303711825141,804,0.5
1464303711858474,805,0.5
1464303711891807,806,0.5
1464303711925141,807,0.5
1464303711958474,808,0.5
1464303711991807,809,0.5
1464303712025141,810,0.5
1464303712058474,811,0.5
1464303712091807,812,0.5
1464303712125141,813,0.5
1464303712158474,814,0.5
1464303712191807,815,0.5
1464303712225141,816,1
1464303712258474,817,1
1464303712291807,818,1
1464303712325141,819,1
1464303712358474,820,1
1464303712391807,821,1.5
1464303712425141,822,1.5
1464303712458474,823,1.5
1464303712491807,824,1.5
1464303712525141,825,1.5
1464303712558474,826,1.5
1464303712591807,827,1
1464303712625141,828,1
1464303712658474,829,1
1464303712691807,830,1
1464303712725141,831,1
1464303712758474,832,1
1464303712791807,833,1
1464303712825141,834,1.5
1464303712858474,835,1.5
1464303712891807,836,1.5
1464303712925141,837,1.5
1464303712958474,838,1.5
1464303712991807,839,1.5
1464303713025141,840,1.5
1464303713058474,841,1.5
1464303713091807,842,1.5
1464303713125141,843,1.5
1464303713158474,844,1.5
1464303713191807,845,1.5
1464303713225141,846,1.5
1464303713258474,847,1.5
1464303713291807,848,1.5
1464303713325141,849,1.5
1464303713358474,850,1.5
1464303713391807,851,1.5
1464303713425141,852,1.5
1464303713458474,853,1
1464303713491807,854,1
1464303713525141,855,1
1464303713558474,856,1
1464303713591807,857,1
1464303713625141,858,1
1464303713658474,859,1
1464303713691807,860,1
1464303713725141,861,1
1464303713758474,862,1
1464303713791807,863,0.5
1464303713825141,864,0.5
1464303713858474,865,0.5
1464303713891807,866,0.5
1464303713925141,867,0.5
1464303713958474,868,0.5
1464303713991807,869,0.5
1464303714025141,870,0.5
1464303714058474,871,0.5
1464303714091807,872,0.5
1464303714125141,873,0.5
1464303714158474,874,0.5
1464303714191807,875,0.5
1464303714225141,876,0.5
1464303714258474,877,0.5
1464303714291807,878,0.5
1464303714325141,879,0.5
1464303714358474,880,0.5
1464303714391807,881,0.5
1464303714425141,882,0.5
1464303714458474,883,0.5
1464303714491807,884,0.5
1464303714525141,885,0.5
1464303714558474,886,0.5
1464303714591807,887,0.5
1464303714625141,888,0
1464303714658474,889,0
1464303714691807,890,0
1464303714725141,891,0
1464303714758474,892,0
1464303714791807,893,0
1464303714825141,894,0
1464303714858474,895,0
1464303714891807,896,0
1464303714925141,897,0
1464303714958474,898,0
1464303714991807,899,0
1464303715025141,900,0
1464303715058474,901,0
1464303715091807,902,0
1464303715125141,903,0
1464303715158474,904,0
1464303715191807,905,0
1464303715225141,906,0
1464303715258474,907,0
1464303715291807,908,0
1464303715325141,909,0
1464303715358474,910,0
1464303715391807,911,0
1464303715425141,912,0
1464303715458474,913,0
1464303715491807,914,0
1464303715525141,915,0
1464303715558474,916,0
1464303715591807,917,0
1464303715625141,918,0
1464303715658474,919,0
1464303715691807,920,0
1464303715725141,921,0
1464303715758474,922,0
1464303715791807,923,0
1464303715825141,924,0
1464303715858474,925,0
1464303715891807,926,0
1464303715925141,927,0
1464303715958474,928,-0.5
1464303715991807,929,-0.5
1464303716025141,930,-1
1464303716058474,931,-1
1464303716091807,932,-1
1464303716125141,933,-0.5
1464303716158474,934,-0.5
1464303716191807,935,0
1464303716225141,936,0.5
1464303716258474,937,1
1464303716291807,938,1.5
1464303716325141,939,1.5
1464303716358474,940,1.5
1464303716391807,941,1.5
1464303716425141,942,1
1464303716458474,943,1
1464303716491807,944,0.5
1464303716525141,945,0.5
1464303716558474,946,0.5
1464303716591807,947,0.5
1464303716625141,948,0.5
1464303716658474,949,0.5
1464303716691807,950,0.5
1464303716725141,951,0.5
1464303716758474,952,0.5
1464303716791807,953,0.5
1464303716825141,954,0
1464303716858474,955,0
1464303716891807,956,0
1464303716925141,957,0
1464303716958474,958,0
1464303716991807,959,0
1464303717025141,960,0
1464303717058474,961,0
1464303717091807,962,0
1464303717125141,963,0
1464303717158474,964,0
1464303717191807,965,0.5
1464303717225141,966,0.5
1464303717258474,967,0.5
1464303717291807,968,0.5
1464303717325141,969,0.5
1464303717358474,970,0.5
1464303717391807,971,0.5
1464303717425141,972,0.5
1464303717458474,973,0.5
1464303717491807,974,0.5
1464303717525141,975,0.5
1464303717558474,976,0.5
1464303717591807,977,0.5
1464303717625141,978,0.5
1464303717658474,979,0.5
1464303717691807,980,0.5
1464303717725141,981,0
1464303717758474,982,0
1464303717791807,983,0
1464303717825141,984,0
1464303717858474,985,0
1464303717891807,986,0
1464303717925141,987,0
1464303717958474,988,0
1464303717991807,989,0
1464303718025141,990,0.5
1464303718058474,991,0.5
1464303718091807,992,0.5
1464303718125141,993,0.5
1464303718158474,994,0.5
1464303718191807,995,0.5
1464303718225141,996,0.5
1464303718258474,997,0.5
1464303718291807,998,0.5
1464303718325141,999,0.5
1464303718358474,1000,0.5
1464303718391807,1001,0.5
1464303718425141,1002,0.5
1464303718458474,1003,0.5
1464303718491807,1004,0.5
1464303718525141,1005,0.5
1464303718558474,1006,0.5
1464303718591807,1007,0.5
1464303718625141,1008,0.5
1464303718658474,1009,0.5
1464303718691807,1010,0.5
1464303718725141,1011,0
1464303718758474,1012,0
1464303718791807,1013,0
1464303718825141,1014,0
1464303718858474,1015,0
1464303718891807,1016,0
1464303718925141,1017,0
1464303718958474,1018,0
1464303718991807,1019,0
1464303719025141,1020,0
1464303719058474,1021,0
1464303719091807,1022,0
1464303719125141,1023,0
1464303719158474,1024,0
1464303719191807,1025,0
1464303719225141,1026,0
1464303719258474,1027,0
1464303719291807,1028,0
1464303719325141,1029,0
1464303719358474,1030,0
1464303719391807,1031,0
1464303719425141,1032,0
1464303719458474,1033,0
1464303719491807,1034,0
1464303719525141,1035,0
1464303719558474,1036,0
1464303719591807,1037,0
1464303719625141,1038,0
1464303719658474,1039,0
1464303719691807,1040,0
1464303719725141,1041,-0.5
1464303719758474,1042,-0.5
1464303719791807,1043,-1
1464303719825141,1044,-1
1464303719858474,1045,-1.5
1464303719891807,1046,-1.5
1464303719925141,1047,-1.5
1464303719958474,1048,-1.5
1464303719991807,1049,-1.5
1464303720025141,1050,-1.5
1464303720058474,1051,-1.5
1464303720091807,1052,-1.5
1464303720125141,1053,-1.5
1464303720158474,1054,-1.5
1464303720191807,1055,-1.5
1464303720225141,1056,-1.5
1464303720258474,1057,-1.5
1464303720291807,1058,-1.5
1464303720325141,1059,-1.5
1464303720358474,1060,-1.5
1464303720391807,1061,-1.5
1464303720425141,1062,-1.5
1464303720458474,1063,-1.5
1464303720491807,1064,-1.5
1464303720525141,1065,-1.5
1464303720558474,1066,-1.5
1464303720591807,1067,-1.5
1464303720625141,1068,-1.5
1464303720658474,1069,-1.5
1464303720691807,1070,-1.5
1464303720725141,1071,-1
1464303720758474,1072,-1
1464303720791807,1073,-1
1464303720825141,1074,-1
1464303720858474,1075,-1
1464303720891807,1076,-1
1464303720925141,1077,-1
1464303720958474,1078,-0.5
1464303720991807,1079,-0.5
1464303721025141,1080,-0.5
1464303721058474,1081,-0.5
1464303721091807,1082,0
1464303721125141,1083,0
1464303721158474,1084,0.5
1464303721191807,1085,0.5
1464303721225141,1086,1
1464303721258474,1087,1.5
1464303721291807,1088,2
1464303721325141,1089,2
1464303721358474,1090,2
1464303721391807,1091,2
1464303721425141,1092,2
1464303721458474,1093,1.5
1464303721491807,1094,1.5
1464303721525141,1095,1.5
1464303721558474,1096,1.5
1464303721591807,1097,1.5
1464303721625141,1098,1.5
1464303721658474,1099,1.5
1464303721691807,1100,1.5
1464303721725141,1101,1.5
1464303721758474,1102,1.5
1464303721791807,1103,1.5
1464303721825141,1104,1.5
1464303721858474,1105,1.5
1464303721891807,1106,1.5
1464303721925141,1107,1.5
1464303721958474,1108,1.5
1464303721991807,1109,1.5
1464303722025141,1110,1.5
1464303722058474,1111,1.5
1464303722091807,1112,1.5
1464303722125141,1113,1.5
1464303722158474,1114,1.5
1464303722191807,1115,1.5
1464303722225141,1116,1
